adidas,jordan,newbalance,nike,img
0.242063641548,0.123812779784,0.319031298161,0.315092325211,nike.5.png
0.415907382965,0.210615351796,0.20386454463,0.169612675905,newbalance.16.png
0.021869963035,0.689553976059,0.0217819325626,0.266794145107,jordan.b1.18.png
0.560846030712,0.310189634562,0.0104067865759,0.118557572365,adidas.6.png
0.0213948655874,0.170590102673,0.00402183504775,0.803993225098,nike.special.png
0.860446572304,0.0168181955814,0.0119227571413,0.110812500119,adidas.1.png
0.767368972301,0.0311870574951,0.0446575544775,0.156786352396,newbalance.6.png
0.723213493824,0.0343518145382,0.131312906742,0.111121848226,jordan.b1.5.png
0.213773444295,0.395388275385,0.154102832079,0.23673543334,adidas.7.png
0.198730304837,0.154389768839,0.31464895606,0.332230955362,jordan.5.png
0.167019352317,0.381202727556,0.268618255854,0.183159679174,newbalance.18.png
0.134240478277,0.404472500086,0.049090243876,0.412196815014,nike.8.png
0.502670168877,0.342632770538,0.00811884459108,0.14657831192,adidas.5.png
0.0157854221761,0.01134634763,0.961804866791,0.0110633391887,newbalance.25.png
0.17087046802,0.0556415840983,0.526824891567,0.246663093567,newbalance.10.png
0.0889165848494,0.523335635662,0.274040877819,0.11370690167,jordan.b1.12.png
0.0886430889368,0.0824596062303,0.112401738763,0.716495573521,nike.6.png
0.323896855116,0.424533784389,0.021871317178,0.22969801724,jordan.b1.8.png
0.0709771364927,0.64717233181,0.000789422250818,0.281061112881,jordan.b1.20.png
0.93594199419,0.00763680785894,0.0445063784719,0.0119147701189,adidas.4.png
0.0506097376347,0.563574016094,0.059149492532,0.326666742563,jordan.6.png
0.0169559344649,0.494492381811,0.435347884893,0.0532037690282,newbalance.2.png
0.00357718626037,1.52918232743e-06,0.996240794659,0.000180483257282,newbalance.6484.png
9.66659426922e-05,0.0086726276204,1.0043406462e-07,0.991230607033,nike.7.png
0.142853870988,0.446083217859,0.0889907330275,0.322072207928,jordan.8.png
0.503805756569,0.0439004898071,0.107004836202,0.345288932323,adidas.2.png
0.20491835475,0.000825703784358,0.745100557804,0.0491553768516,newbalance.6479.png
0.311668455601,0.301530301571,0.108830273151,0.277971029282,jordan.b1.3.png
0.691852629185,0.0286171641201,0.0389686599374,0.240561574697,jordan.b1.11.png
0.191797628999,0.0659109801054,0.187866926193,0.554424524307,newbalance.23.png
0.0514927282929,0.000140210773679,0.940843403339,0.00752374809235,newbalance.6463.png
0.174453526735,0.634176254272,0.0303687062114,0.161001414061,jordan.b1.14.png
0.186929374933,5.46956835024e-06,0.81238925457,0.00067592720734,newbalance.6475.png
0.0162661541253,1.45742178574e-05,0.98178255558,0.00193667691201,newbalance.6481.png
0.258974850178,0.373983681202,0.0814468711615,0.285594582558,jordan.b1.6.png
0.282550364733,0.575890183449,0.0192895643413,0.122269883752,jordan.b1.17.png
0.226410076022,0.327998816967,0.0481255911291,0.397465467453,jordan.b1.13.png
0.506906211376,0.121591210365,0.0872051343322,0.284297466278,jordan.b1.9.png
0.0386183671653,0.817559242249,0.00156865478493,0.142253786325,jordan.4.png
0.0137328971177,0.00911900680512,0.975034713745,0.00211334251799,newbalance.20.png
0.589859187603,0.206740021706,0.0383002050221,0.165100544691,nike.special3.png
0.0343796685338,0.561689198017,0.0935924202204,0.310338765383,nike.2.png
0.870883345604,0.064774915576,0.0193655304611,0.0449760854244,jordan.b1.16.png
0.621018409729,0.183091297746,0.00645960774273,0.18943066895,nike.4.png
0.372494876385,0.0862019062042,0.373005449772,0.168297737837,jordan.b1.1.png
0.618857443333,0.112002566457,0.0660585016012,0.203081488609,jordan.b1.4.png
0.309520065784,0.431415498257,0.0135455997661,0.2455188483,newbalance.8.png
0.225356653333,0.311573237181,0.112985216081,0.350084841251,jordan.b1.15.png
8.76248850545e-06,0.00884938985109,0.00012785216677,0.991014003754,nike.1.png
0.00475551793352,0.969146370888,0.000137802417157,0.0259604305029,jordan.2.png
0.232636138797,0.300395309925,0.13728889823,0.32967966795,jordan.b1.10.png
0.124845065176,0.430417537689,0.0147289466113,0.430008471012,nike.3.png
0.0425064750016,1.36180024128e-05,0.952995300293,0.00448459479958,newbalance.13.png
0.618448376656,0.0987042635679,0.1458966434,0.136950746179,jordan.1.png
0.0802670419216,0.291805446148,0.267266690731,0.360660821199,jordan.b1.7.png
0.127184376121,0.235030695796,0.301844775677,0.335940122604,jordan.7.png
0.0192573927343,0.00875894166529,0.96877682209,0.00320691498928,newbalance.4.png
2.04151147045e-05,0.00327891786583,9.19190715649e-05,0.996608734131,nike.9.png
0.204792097211,0.491266578436,0.119722403586,0.184218972921,jordan.b1.19.png
0.993053734303,0.000551609671675,0.0015311393654,0.00486356299371,nike.special2.png
0.0146058592945,1.84166092367e-05,0.98441773653,0.000958037737291,newbalance.6487.png
0.176481679082,0.298366338015,0.0544589571655,0.470693051815,jordan.b1.2.png
0.186393260956,0.743436038494,0.00427808845416,0.0658925771713,adidas.3.png
0.00810765754431,0.0333260372281,0.643486380577,0.315079927444,newbalance.14.png
0.14883390069,0.451639086008,0.0127856824547,0.386741399765,jordan.3.png
0.0500237159431,0.135860294104,0.0606410577893,0.75347495079,adidas.8.png
