"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"11","spotify:track:0KhXVmAN4sqeEgsqRd39f2","You Used To Love Me",52,"https://p.scdn.co/mp3-preview/a1c28504261ef6b33e686beadccec227c0cbf092","Faith Evans",0.702,0.458,0,-8.195,1,0.035,0.247,1.64e-06,0.126,0.665,89.271,"audio_features","0KhXVmAN4sqeEgsqRd39f2","https://api.spotify.com/v1/tracks/0KhXVmAN4sqeEgsqRd39f2","https://api.spotify.com/v1/audio-analysis/0KhXVmAN4sqeEgsqRd39f2",269173,4
"12","spotify:track:7tsRp7QKUBp6hc9bth0h7x","Don't Walk Away",55,"https://p.scdn.co/mp3-preview/cf3f2976e43742ca2208af7f85da65be8060d93e","Jade",0.831,0.915,10,-7.501,0,0.128,0.147,0.00571,0.196,0.887,102.979,"audio_features","7tsRp7QKUBp6hc9bth0h7x","https://api.spotify.com/v1/tracks/7tsRp7QKUBp6hc9bth0h7x","https://api.spotify.com/v1/audio-analysis/7tsRp7QKUBp6hc9bth0h7x",216373,4
"13","spotify:track:4cRR2gUTOerkUOW5iZpm91","Feels Good",49,"https://p.scdn.co/mp3-preview/4710aabcc8ad45f98745406ec409c61fdd32487f","Tony! Toni! Toné!",0.823,0.856,2,-12.006,1,0.0935,0.113,7.44e-06,0.283,0.671,117.18,"audio_features","4cRR2gUTOerkUOW5iZpm91","https://api.spotify.com/v1/tracks/4cRR2gUTOerkUOW5iZpm91","https://api.spotify.com/v1/audio-analysis/4cRR2gUTOerkUOW5iZpm91",298373,4
"14","spotify:track:4wDSLkTUIpRsn3UbCzW9wV","Motownphilly - Original Version",50,"https://p.scdn.co/mp3-preview/503e563bb14ef7c2d22ab9e143e5733d8b5bbf8b","Boyz II Men",0.756,0.858,2,-9.649,1,0.0682,0.0171,2.17e-05,0.194,0.762,114.144,"audio_features","4wDSLkTUIpRsn3UbCzW9wV","https://api.spotify.com/v1/tracks/4wDSLkTUIpRsn3UbCzW9wV","https://api.spotify.com/v1/audio-analysis/4wDSLkTUIpRsn3UbCzW9wV",235320,4
"15","spotify:track:4EmdSvY5pvzu9COEtPOiR0","Why You Get Funky On Me - From ""House Party"" Soundtrack",45,"https://p.scdn.co/mp3-preview/4ecccfc6e6c130250fd8baa26cae0bd0543ddda3","Today",0.736,0.628,9,-10.921,0,0.0642,0.047,0.000629,0.0469,0.711,109.995,"audio_features","4EmdSvY5pvzu9COEtPOiR0","https://api.spotify.com/v1/tracks/4EmdSvY5pvzu9COEtPOiR0","https://api.spotify.com/v1/audio-analysis/4EmdSvY5pvzu9COEtPOiR0",224200,4
"16","spotify:track:5PG3h38oiQLEJlOuOvIs80","Still Not a Player",52,"https://p.scdn.co/mp3-preview/350fab3ebbb63336be50bb7527d8887f6e2a5a6b","Big Pun",0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.873,94.069,"audio_features","5PG3h38oiQLEJlOuOvIs80","https://api.spotify.com/v1/tracks/5PG3h38oiQLEJlOuOvIs80","https://api.spotify.com/v1/audio-analysis/5PG3h38oiQLEJlOuOvIs80",236907,4
"17","spotify:track:4HDocpXZ4hk3Alhlow5kW5","Touch Me Tease Me",54,"https://p.scdn.co/mp3-preview/1f50278e893a919839ebf236b3016cf2e4ff56ec","Case",0.655,0.76,10,-7.771,0,0.0579,0.296,3.42e-06,0.0991,0.497,87.59,"audio_features","4HDocpXZ4hk3Alhlow5kW5","https://api.spotify.com/v1/tracks/4HDocpXZ4hk3Alhlow5kW5","https://api.spotify.com/v1/audio-analysis/4HDocpXZ4hk3Alhlow5kW5",228867,4
"18","spotify:track:4jnFqNWeJCeCRHc4HCdxfd","Remember the Time",61,"https://p.scdn.co/mp3-preview/900f644f1c0fac46930083cb771013ef9cf50144","Michael Jackson",0.831,0.921,5,-2.383,0,0.0581,0.153,0.00213,0.305,0.808,108.002,"audio_features","4jnFqNWeJCeCRHc4HCdxfd","https://api.spotify.com/v1/tracks/4jnFqNWeJCeCRHc4HCdxfd","https://api.spotify.com/v1/audio-analysis/4jnFqNWeJCeCRHc4HCdxfd",239227,4
"19","spotify:track:29rQJydAlO0uMyWvRIZxQg","That's The Way Love Goes",59,"https://p.scdn.co/mp3-preview/68969e0bc964398309acb927a792947a20e61bc0","Janet Jackson",0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.589,97.675,"audio_features","29rQJydAlO0uMyWvRIZxQg","https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg","https://api.spotify.com/v1/audio-analysis/29rQJydAlO0uMyWvRIZxQg",265107,4
"20","spotify:track:0BTGqPIW9acmhhUmENkq5r","If You Love Me",54,"https://p.scdn.co/mp3-preview/bad0717422a137dfb5eb0ec9bf0e9aeffe0c2eb2","Brownstone",0.687,0.583,7,-10.224,1,0.064,0.224,0,0.106,0.215,95.137,"audio_features","0BTGqPIW9acmhhUmENkq5r","https://api.spotify.com/v1/tracks/0BTGqPIW9acmhhUmENkq5r","https://api.spotify.com/v1/audio-analysis/0BTGqPIW9acmhhUmENkq5r",303903,4
"21","spotify:track:3lRgzwd3g1TewI4zjgbh9V","Sensitivity",47,"https://p.scdn.co/mp3-preview/aa6071a7c24278b1b039092329a28ffb768397e1","Ralph Tresvant",0.691,0.664,1,-13.074,1,0.0483,0.142,0.37,0.0836,0.689,96.951,"audio_features","3lRgzwd3g1TewI4zjgbh9V","https://api.spotify.com/v1/tracks/3lRgzwd3g1TewI4zjgbh9V","https://api.spotify.com/v1/audio-analysis/3lRgzwd3g1TewI4zjgbh9V",281333,4
"22","spotify:track:4WHQzXnWyTlE1UOmmxRDOw","Is It Good To You",46,"https://p.scdn.co/mp3-preview/989316293ebbe3d14acbf00c3b69bfcdf3ef477e","Heavy D & The Boyz",0.714,0.602,1,-13.116,1,0.0369,0.0551,0.00494,0.344,0.797,107.487,"audio_features","4WHQzXnWyTlE1UOmmxRDOw","https://api.spotify.com/v1/tracks/4WHQzXnWyTlE1UOmmxRDOw","https://api.spotify.com/v1/audio-analysis/4WHQzXnWyTlE1UOmmxRDOw",292227,4
"23","spotify:track:4ScNzmyZZId9kGK9iXuqjn","Live and Learn",47,"https://p.scdn.co/mp3-preview/016c78e6c5a052e553be1e376050b7f7ec2a786b","Joe Public",0.745,0.891,11,-9.464,0,0.0746,0.0867,0,0.124,0.659,106.641,"audio_features","4ScNzmyZZId9kGK9iXuqjn","https://api.spotify.com/v1/tracks/4ScNzmyZZId9kGK9iXuqjn","https://api.spotify.com/v1/audio-analysis/4ScNzmyZZId9kGK9iXuqjn",262333,4
"24","spotify:track:1b5SISCI3nhthZFcVSLgIF","Spread My Wings",48,"https://p.scdn.co/mp3-preview/f873603a5f70be82cee8f5be2bcd55e5cad5ba20","Troop",0.637,0.844,11,-10.714,1,0.0686,0.168,0,0.301,0.469,97.07,"audio_features","1b5SISCI3nhthZFcVSLgIF","https://api.spotify.com/v1/tracks/1b5SISCI3nhthZFcVSLgIF","https://api.spotify.com/v1/audio-analysis/1b5SISCI3nhthZFcVSLgIF",308240,4
"25","spotify:track:3ZqjDpr3qCZnZBPcd0Hpj2","Hold On",51,"https://p.scdn.co/mp3-preview/d96d81ed15b1dbc0ca1fa4069a80234f47bea341","En Vogue",0.728,0.464,1,-11.156,1,0.0605,0.0865,0,0.343,0.388,96.944,"audio_features","3ZqjDpr3qCZnZBPcd0Hpj2","https://api.spotify.com/v1/tracks/3ZqjDpr3qCZnZBPcd0Hpj2","https://api.spotify.com/v1/audio-analysis/3ZqjDpr3qCZnZBPcd0Hpj2",304467,4
"26","spotify:track:3lsse1FoSHnNXc6y0jHxvd","I Wanna Sex You Up - Single Mix",51,"https://p.scdn.co/mp3-preview/97c7503bad5bc07df0ee957e62b89d9f1d8bce01","Color Me Badd",0.563,0.55,2,-8.27,1,0.0976,0.0259,1.45e-05,0.0775,0.452,201.351,"audio_features","3lsse1FoSHnNXc6y0jHxvd","https://api.spotify.com/v1/tracks/3lsse1FoSHnNXc6y0jHxvd","https://api.spotify.com/v1/audio-analysis/3lsse1FoSHnNXc6y0jHxvd",218960,4
"27","spotify:track:4oDE2kdP0JksBFuvMNZYyS","All Around the World - Remastered",56,"https://p.scdn.co/mp3-preview/6d0409b51a9fc100a023fde590194ca73c572e26","Lisa Stansfield",0.436,0.914,1,-4.608,1,0.192,0.552,1.68e-06,0.0876,0.75,101.211,"audio_features","4oDE2kdP0JksBFuvMNZYyS","https://api.spotify.com/v1/tracks/4oDE2kdP0JksBFuvMNZYyS","https://api.spotify.com/v1/audio-analysis/4oDE2kdP0JksBFuvMNZYyS",265760,4
"28","spotify:track:04VArZKHm1xesMxqnsutDY","I'm Dreamin'",48,"https://p.scdn.co/mp3-preview/d64f8242778267373b679db596d973c9deace3a3","Christopher Williams",0.788,0.745,6,-9.342,1,0.0581,0.249,7.66e-06,0.25,0.697,110.133,"audio_features","04VArZKHm1xesMxqnsutDY","https://api.spotify.com/v1/tracks/04VArZKHm1xesMxqnsutDY","https://api.spotify.com/v1/audio-analysis/04VArZKHm1xesMxqnsutDY",303707,4
"29","spotify:track:3YqH26H4kyG3usFtOc8v4P","She's Got That Vibe",53,"https://p.scdn.co/mp3-preview/0e24f286454d7525760342fb18052adcb1d6469e","R. Kelly",0.801,0.693,1,-10.239,1,0.073,0.0504,0,0.168,0.74,113.137,"audio_features","3YqH26H4kyG3usFtOc8v4P","https://api.spotify.com/v1/tracks/3YqH26H4kyG3usFtOc8v4P","https://api.spotify.com/v1/audio-analysis/3YqH26H4kyG3usFtOc8v4P",274133,4
"30","spotify:track:40xz60ciGIpsRtDqRfPKBE","Rub You The Right Way",47,"https://p.scdn.co/mp3-preview/b254b88b8fa591dbc736241bf2143ef79038df61","Johnny Gill",0.676,0.874,10,-6.959,1,0.0446,0.0216,0.00144,0.342,0.849,111.871,"audio_features","40xz60ciGIpsRtDqRfPKBE","https://api.spotify.com/v1/tracks/40xz60ciGIpsRtDqRfPKBE","https://api.spotify.com/v1/audio-analysis/40xz60ciGIpsRtDqRfPKBE",332307,4
"31","spotify:track:2GHkACm48ILzrwW6NoWsnL","Alright - 7"" House Mix With Rap",45,"https://p.scdn.co/mp3-preview/aa4e8223ef09dfd0c7c5250851dfea520680d1d7","Janet Jackson",0.714,0.828,1,-6.045,1,0.0364,0.00581,0.0659,0.07,0.634,111.807,"audio_features","2GHkACm48ILzrwW6NoWsnL","https://api.spotify.com/v1/tracks/2GHkACm48ILzrwW6NoWsnL","https://api.spotify.com/v1/audio-analysis/2GHkACm48ILzrwW6NoWsnL",299213,4
"32","spotify:track:51RvCRzeTqoQgdOBgcpHtT","Just Kickin' It",50,"https://p.scdn.co/mp3-preview/70114690c1f632858b43f7d29c336acde23500e3","Xscape",0.694,0.365,1,-12.294,0,0.0635,0.054,3.43e-05,0.401,0.705,80.904,"audio_features","51RvCRzeTqoQgdOBgcpHtT","https://api.spotify.com/v1/tracks/51RvCRzeTqoQgdOBgcpHtT","https://api.spotify.com/v1/audio-analysis/51RvCRzeTqoQgdOBgcpHtT",204133,4
"33","spotify:track:5BE3DOk0C26VCMxxT84bec","I Love Your Smile",47,"https://p.scdn.co/mp3-preview/79566773ce8a80b9df84229b16811b03d5a4d99d","Shanice",0.669,0.813,5,-9.707,0,0.137,0.0119,9.58e-06,0.135,0.75,93.905,"audio_features","5BE3DOk0C26VCMxxT84bec","https://api.spotify.com/v1/tracks/5BE3DOk0C26VCMxxT84bec","https://api.spotify.com/v1/audio-analysis/5BE3DOk0C26VCMxxT84bec",259627,4
"34","spotify:track:4Mm3eNo7eb6SM5TS6yLvwJ","Hey Mr. DJ",51,"https://p.scdn.co/mp3-preview/79eab819c6b6c6c0443dc760cca82c91ecdadf91","Zhané",0.859,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.877,101.304,"audio_features","4Mm3eNo7eb6SM5TS6yLvwJ","https://api.spotify.com/v1/tracks/4Mm3eNo7eb6SM5TS6yLvwJ","https://api.spotify.com/v1/audio-analysis/4Mm3eNo7eb6SM5TS6yLvwJ",252533,4
"35","spotify:track:6a5jHgwqYMk9wlYJYfs3c9","Can We Talk",54,"https://p.scdn.co/mp3-preview/363a6a06ce87cc2061289810226ea41409488d35","Tevin Campbell",0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77e-05,0.0446,0.62,172.365,"audio_features","6a5jHgwqYMk9wlYJYfs3c9","https://api.spotify.com/v1/tracks/6a5jHgwqYMk9wlYJYfs3c9","https://api.spotify.com/v1/audio-analysis/6a5jHgwqYMk9wlYJYfs3c9",284587,4
"36","spotify:track:3xRbymJj98leHL7K8Y94WS","She's Playing Hard To Get",48,"https://p.scdn.co/mp3-preview/353ae06bbc351c731732860aaa42fdbb80474bae","Hi-Five",0.525,0.811,1,-6.148,1,0.0602,0.00847,0,0.266,0.759,199.977,"audio_features","3xRbymJj98leHL7K8Y94WS","https://api.spotify.com/v1/tracks/3xRbymJj98leHL7K8Y94WS","https://api.spotify.com/v1/audio-analysis/3xRbymJj98leHL7K8Y94WS",276573,4
"37","spotify:track:5A0aUvnfAEcmUx3hoXjI8R","I'm so into You",53,"https://p.scdn.co/mp3-preview/9ff6224f466e12e5fcae4ef4cfc7dbcba2fbb301","SWV",0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.614,99.01,"audio_features","5A0aUvnfAEcmUx3hoXjI8R","https://api.spotify.com/v1/tracks/5A0aUvnfAEcmUx3hoXjI8R","https://api.spotify.com/v1/audio-analysis/5A0aUvnfAEcmUx3hoXjI8R",278333,4
"38","spotify:track:0T3xmp3KqDklZ12Ze0Nm13","Let Me Be The One",44,"https://p.scdn.co/mp3-preview/9796b27de980aac4e339efd7516536d81780f2fe","Intro",0.629,0.518,11,-13.237,1,0.0352,0.00662,0,0.0534,0.634,92.042,"audio_features","0T3xmp3KqDklZ12Ze0Nm13","https://api.spotify.com/v1/tracks/0T3xmp3KqDklZ12Ze0Nm13","https://api.spotify.com/v1/audio-analysis/0T3xmp3KqDklZ12Ze0Nm13",297520,4
"39","spotify:track:5xE7sFTlv2yrG9mmhDSpdq","Come And Talk To Me Remix",52,"https://p.scdn.co/mp3-preview/6c3bfa482e034468851260335a1ffa813ee12fae","Jodeci",0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.669,172.168,"audio_features","5xE7sFTlv2yrG9mmhDSpdq","https://api.spotify.com/v1/tracks/5xE7sFTlv2yrG9mmhDSpdq","https://api.spotify.com/v1/audio-analysis/5xE7sFTlv2yrG9mmhDSpdq",295387,4
"40","spotify:track:0EWT5JnKOf6saRn4ASff3j","Reminisce",48,"https://p.scdn.co/mp3-preview/f599fb166a34d4ae70aa9f6bd991b099752dfc1f","Mary J. Blige",0.638,0.695,2,-8.158,1,0.0749,0.0486,1.17e-05,0.26,0.56,91.427,"audio_features","0EWT5JnKOf6saRn4ASff3j","https://api.spotify.com/v1/tracks/0EWT5JnKOf6saRn4ASff3j","https://api.spotify.com/v1/audio-analysis/0EWT5JnKOf6saRn4ASff3j",323133,4
"41","spotify:track:0qilV2pyNYLPryWllKwAIL","I'm Your Baby Tonight",46,"https://p.scdn.co/mp3-preview/ee5f76ffd95d70a1d7089b1b55db61f88cc876c6","Whitney Houston",0.668,0.872,6,-8.787,1,0.0852,0.317,2.02e-06,0.277,0.869,165.147,"audio_features","0qilV2pyNYLPryWllKwAIL","https://api.spotify.com/v1/tracks/0qilV2pyNYLPryWllKwAIL","https://api.spotify.com/v1/audio-analysis/0qilV2pyNYLPryWllKwAIL",300187,3
"42","spotify:track:6uQKuonTU8VKBz5SHZuQXD","This Is How We Do It",60,"https://p.scdn.co/mp3-preview/d91fd875a55720a79cdc4848807d42c688ffd531","Montell Jordan",0.799,0.63,0,-9.279,1,0.0748,0.0159,0,0.453,0.763,103.647,"audio_features","6uQKuonTU8VKBz5SHZuQXD","https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD","https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD",238800,4
"43","spotify:track:0IBgCsG8dRnUtveiIaoFHF","In My Bed - So So Def Mix",46,"https://p.scdn.co/mp3-preview/5865ccd0adbc26158780a2a1a99db4d5c9addfef","Dru Hill",0.818,0.655,10,-7.68,0,0.253,0.11,0,0.0754,0.822,95.443,"audio_features","0IBgCsG8dRnUtveiIaoFHF","https://api.spotify.com/v1/tracks/0IBgCsG8dRnUtveiIaoFHF","https://api.spotify.com/v1/audio-analysis/0IBgCsG8dRnUtveiIaoFHF",242360,4
"44","spotify:track:45wneA2j0Z0WMnYNDO6Ad0","Back & Forth",59,"https://p.scdn.co/mp3-preview/d8aa06172761a63724bed7e7e58a8d06621cf68e","Aaliyah",0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.9,92.938,"audio_features","45wneA2j0Z0WMnYNDO6Ad0","https://api.spotify.com/v1/tracks/45wneA2j0Z0WMnYNDO6Ad0","https://api.spotify.com/v1/audio-analysis/45wneA2j0Z0WMnYNDO6Ad0",231093,4
"45","spotify:track:5X82VFLvjpeWQlTSShqqj0","Be Happy",48,"https://p.scdn.co/mp3-preview/696e55709e424206da199c81b64a6ec679d1f32c","Mary J. Blige",0.674,0.715,10,-8.525,1,0.085,0.148,0,0.249,0.665,92.918,"audio_features","5X82VFLvjpeWQlTSShqqj0","https://api.spotify.com/v1/tracks/5X82VFLvjpeWQlTSShqqj0","https://api.spotify.com/v1/audio-analysis/5X82VFLvjpeWQlTSShqqj0",349560,4
"46","spotify:track:2T6gVrosnbyaSGKXqsbi8I","Lady",58,"https://p.scdn.co/mp3-preview/e6005352c4dd1620c8b14be6c3642a7bdffc67d4","D'Angelo",0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.737,84.898,"audio_features","2T6gVrosnbyaSGKXqsbi8I","https://api.spotify.com/v1/tracks/2T6gVrosnbyaSGKXqsbi8I","https://api.spotify.com/v1/audio-analysis/2T6gVrosnbyaSGKXqsbi8I",346267,4
"47","spotify:track:4pdLZsxq0y5oJDb6Cxlokw","You Got Me",58,"https://p.scdn.co/mp3-preview/54087df53fc2cbcecc7caf69004719ad420ce728","The Roots",0.725,0.464,11,-9.2,0,0.272,0.17,0,0.173,0.686,80.996,"audio_features","4pdLZsxq0y5oJDb6Cxlokw","https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw","https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw",259307,4
"48","spotify:track:6l4TNbfPtNAOOlGIfceSaO","Ascension (Don't Ever Wonder)",58,"https://p.scdn.co/mp3-preview/df0fe0fa4af656647f848256361f4e16b850c572","Maxwell",0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.769,96.038,"audio_features","6l4TNbfPtNAOOlGIfceSaO","https://api.spotify.com/v1/tracks/6l4TNbfPtNAOOlGIfceSaO","https://api.spotify.com/v1/audio-analysis/6l4TNbfPtNAOOlGIfceSaO",346133,4
"49","spotify:track:0tNuJpBgtE65diL6Q8Q7fI","On & On",48,"https://p.scdn.co/mp3-preview/203f42f68bc1d329dd16de1bfe35a6bd87e5ac7e","Erykah Badu",0.765,0.403,11,-10.946,0,0.167,0.061,0.00559,0.204,0.304,80.386,"audio_features","0tNuJpBgtE65diL6Q8Q7fI","https://api.spotify.com/v1/tracks/0tNuJpBgtE65diL6Q8Q7fI","https://api.spotify.com/v1/audio-analysis/0tNuJpBgtE65diL6Q8Q7fI",226133,4
"50","spotify:track:2lp8xjq0WTm3HZKHuDEweg","Tell Me",56,"https://p.scdn.co/mp3-preview/9c6a096aeb635c71a38b30f973b4a2d8da17a588","Groove Theory",0.8,0.361,6,-10.849,0,0.0635,0.0355,3.75e-06,0.0668,0.888,93.059,"audio_features","2lp8xjq0WTm3HZKHuDEweg","https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg","https://api.spotify.com/v1/audio-analysis/2lp8xjq0WTm3HZKHuDEweg",236067,4
