"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"1","1ybAN3utgdoUL1MUCtH4QM","Tennis","chamber pop, chillwave, dream pop, freak folk, indie pop, indie r&b, indietronica, neo-psychedelic, noise pop, nu gaze, shimmer pop","initial",23,"There are at least three artists sharing this name.

1.  Tennis is Patrick Riley and Alaina Moore, a husband/wife duo. The idea for the project began one day a couple of years ago when Alaina made fun of Patrick for playing tennis in college. A year later the two fled their hometown Denver to spend eight months sailing and exploring the North Atlantic coast. During their adventures they began writing music together documenting their experiences. The Longboat Pass Songfacts reports that  the pair eventually recorded their songs. <a href=""https://www.last.fm/music/Tennis"">Read more on Last.fm</a>","3FpaXwhNKadXOAPeU2qq0z","Ladies Don't Play Guitar","https://p.scdn.co/mp3-preview/1aefbdee2c8eb421f5bf0e3600724bbcd8f7f9ce","https://i.scdn.co/image/d2d9887567fad713e827be7da79dd88d4f39e3db"
"2","3wKj5PmSpnrtz9n9hG2QCA","Future Generations","","initial",20," <a href=""https://www.last.fm/music/Future+Generations"">Read more on Last.fm</a>","1LHE8cxWt7SVCitinqEhyl","Stars","https://p.scdn.co/mp3-preview/9a3852baaffa0d7ae7cb72842f56d2bb6e1d877e","https://i.scdn.co/image/f6f18b5bbdeab5b6f3cfa6b3eb08e8ab1056d847"
"3","5xeBMeW0YzWIXSVzAxhM8O","of Montreal","alternative rock, anti-folk, athens indie, chamber pop, dance-punk, dream pop, e6fi, experimental rock, folk christmas, freak folk, indie christmas, indie folk, indie pop, indie rock, indietronica, lo-fi, neo-psychedelic, new rave, noise pop","initial",21,"of Montreal is an indie pop band which formed in Athens, Georgia, United States in 1997. The band is fronted by Kevin Barnes, who writes, composes, and plays most of the music for his albums.

They were among the second wave of groups to emerge from The Elephant 6 Recording Company and the group has a style that is typical of many Elephant 6 bands due to their interest in combining musical experimentation with the basic tenets of pop i.e. catchy melodies and sing-along choruses. <a href=""https://www.last.fm/music/of+Montreal"">Read more on Last.fm</a>","3X8gOyVXP93Tslnz9Bxw24","Gronlandic Edit","https://p.scdn.co/mp3-preview/3244d8a6c91d61588c303ffdac0e4a3ae4a51d10","https://i.scdn.co/image/a5dc487ed2aa2bf409cccbf5582d7e70c323c283"
"4","7yNfjZY3QJpm4cUj1i0fWD","Kaptan","indie poptimism","initial",22,"Kaptan is an indie pop band based out of Nashville TN. <a href=""https://www.last.fm/music/Kaptan"">Read more on Last.fm</a>","4HdhvrbJBhnmt20hS3Hcdk","Everything","https://p.scdn.co/mp3-preview/194af871962405d48b210a3b2d063792557159e7","https://i.scdn.co/image/dfda5dfe77fb620453879f23866d4877baaf8ba3"
"5","7pTKdNH664VxPgXpfddid9","Lawrence Arabia","","initial",21,"Lawrence Arabia is the musical pseudonym of New Zealand artist James Milne. 

Born in Christchurch, NZ in 1981, Milne played briefly in a Auckland indie pop group called  The Brunettes in 2002.  He also played with fellow Brunettes member Ryan McPhun in a side project called Ruby Suns .  Milne played bass for both bands on tours in the US but upon returning to New Zealand, he gathered together some local musicians (including McPhun) to form a new group called  The Reduction Agents . <a href=""https://www.last.fm/music/Lawrence+Arabia"">Read more on Last.fm</a>","0rOnpjlEP9fUPl8deHZbbR","Apple Pie Bed","https://p.scdn.co/mp3-preview/465faada3a688a2dbfc3f8ab038941727496532e","https://i.scdn.co/image/a1fd83c3a75e8d0d1c50ded3c08ec1b55c4ef26a"
"6","6gUiIIPmV6OXjHcvv1KCuL","POP ETC","bay area indie, brooklyn indie, chamber pop, indie pop, indie poptimism, indie rock, indietronica, shimmer pop, stomp and holler","initial",23,"POP ETC is an American indie band from Berkeley, California. The band was formerly known as The Morning Benders. 

As The Morning Benders the band released a number of EPs and two full-length albums: Talking Through Tin Cans (2008) and Big Echo (2010). 

On March 25, 2012, the band posted on Facebook and Twitter that the band's name would be changed to POP ETC. Their first album under the new name is the self-titled POP ETC (2012).

The band consists of Julian Harmon, Tim Or, Jonathan Chu and Christopher Chu.

Website: www.popetcetera.com <a href=""https://www.last.fm/music/POP+ETC"">Read more on Last.fm</a>","0aTsRTMdA1vUNPE87i3sNE","What Am I Becoming?","https://p.scdn.co/mp3-preview/02223708b3394acaf5a2115670f70eb2e1a21bc4","https://i.scdn.co/image/c8dbaedc16e9e4182900b31d6923f7ac69876b78"
"7","5UqjSHztpMyc0liXncNbGD","The Morning Benders","","initial",20,"On March 25, 2012, The Morning Benders changed their name to POP ETC.

The Morning Benders is a band from Berkeley, California, formed in 2005, consisting of Julian Harmon, Tim Or, Jonathan Chu, and Christopher Chu. In 2008, they released their debut album Talking Through Tin Cans on +1 Records. The band has toured in support of Broken Bells (Spring/Summer 2010), Grizzly Bear (Fall 2009), The Kooks and Death Cab for Cutie (Summer 2008), Ra Ra Riot (Fall 2008) <a href=""https://www.last.fm/music/The+Morning+Benders"">Read more on Last.fm</a>","2ARB3fKvRkMGhAtZuTnE5J","Excuses","https://p.scdn.co/mp3-preview/285a2787c958902e4add1cff216d0e0840f7d737","https://i.scdn.co/image/1844334ed13e133c0bb8388b0fdd6e5197f1e72b"
"8","2Tz1DTzVJ5Gyh8ZwVr6ekU","STRFKR","indie pop, indietronica, portland indie","initial",21,"STRFKR - (Alternate name for Starfucker)

Founded by Josh Hodges (2007) in Portland, OR.
Band now includes: Keil Corcoran, Shawn Glassford, Patrick Morris.

3rd. LP: ""Miracle Mile"" out on Polyvinyl 2/19/13 http://www.polyvinylrecords.com/miraclemile
Opening Track: ""While I'm Alive"" Out Now: https://soundcloud.com/polyvinyl-records/starfucker-while-im-alive
Tour Dates 2013: http://strfkrmusic.com/tour

""Happy Fucking Holidays"" https://soundcloud.com/starfucker_usa/happy-fucking-holidays <a href=""https://www.last.fm/music/+noredirect/STRFKR"">Read more on Last.fm</a>","4j4pPKE3xAblPIbhxScC1j","Rawnald Gregory Erickson the Second","https://p.scdn.co/mp3-preview/22f7729ade625f5d485ea2310c98ed7bd3aa1ecc","https://i.scdn.co/image/f030187c7a8d57563a340d1e54f06f1abd79def7"
"9","7jODCOa0FcBJyrcUocGq0p","The Belle Game","vancouver indie","initial",20,"The Belle Game’s debut album, 'Ritual Tradition Habit', begins with bashful guitars, a soft wave of cymbals, and a pair of ambiguous phrases. ‘Ritual’, a sweetly haunting soundscape, lasts only a few moments before fleshing out a procession of wild and witchy tunes, full of melancholy, mythology and symphonic power.   

Led by the hypnotic vocals of Andrea Lo, The Belle Game take intricate guitar and keyboard lines, anchored by dark pop rhythms, and weave them into gorgeous, graceful melodies. <a href=""https://www.last.fm/music/The+Belle+Game"">Read more on Last.fm</a>","5g6v9y8m1bJyJmkXCqt0PP","Wait up for You","https://p.scdn.co/mp3-preview/b8e9825a8904e5eb8a198683380717511167306d","https://i.scdn.co/image/101ac184d52280488b75e8dc532aa25aeab0f2d5"
"10","6Qm9stX6XO1a4c7BXQDDgc","Fruit Bats","anti-folk, chamber pop, folk christmas, folk-pop, freak folk, indie christmas, indie folk, indie pop, indie rock, lo-fi, neo-psychedelic, new americana, slow core, stomp and holler","initial",20,"Fruit Bats is an American rock band formed in 1997 in Chicago, Illinois. The group has had many personnel changes but revolves around songwriter Eric D. Johnson. Their albums include Echolocation (2001), Mouthfuls (2003), Spelled in Bones (2005), The Ruminant Band (2009), and Tripper (2011). In 2009 Johnson also joined The Shins.

Originally part of short-lived Chicago group I Rowboat, Johnson and two of his fellow Rowboat members, guitarist Dan Strack and drummer Brian Belval, created Fruit Bats as a side-project. <a href=""https://www.last.fm/music/Fruit+Bats"">Read more on Last.fm</a>","3HdcqQpq7zb5GbEKBDY34p","Humbug Mountain Song","https://p.scdn.co/mp3-preview/02935346b7b51bdd9df734697d13cb21b9c013be","https://i.scdn.co/image/eccf29b1a1cb5ce6e3631173d7a46280edbc0f1b"
