"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"11","spotify:track:51qT7GJC1ycvGmcS7Iy3AW","Come Home",15,NA,"CHAPPO",0.507,0.891,6,-3.951,1,0.0304,0.00769,0.297,0.0776,0.703,141.99,"audio_features","51qT7GJC1ycvGmcS7Iy3AW","https://api.spotify.com/v1/tracks/51qT7GJC1ycvGmcS7Iy3AW","https://api.spotify.com/v1/audio-analysis/51qT7GJC1ycvGmcS7Iy3AW",207787,4
"12","spotify:track:6OfozNNUAYL8srjQ2R7K9B","Oh No",48,"https://p.scdn.co/mp3-preview/4168ce7a949ef41a58237944b6606cf70ee87930","Jack and Eliza",0.558,0.884,1,-3.836,1,0.0319,0.315,0.00633,0.13,0.681,139.476,"audio_features","6OfozNNUAYL8srjQ2R7K9B","https://api.spotify.com/v1/tracks/6OfozNNUAYL8srjQ2R7K9B","https://api.spotify.com/v1/audio-analysis/6OfozNNUAYL8srjQ2R7K9B",164835,4
"13","spotify:track:2mTeXbXicXdMxTm3K05ciA","Pick Me Apart",46,"https://p.scdn.co/mp3-preview/a201baa2250f5b7972db36d5a435319193023e03","Active Bird Community",0.594,0.697,10,-6.475,1,0.0738,0.799,0.0105,0.0961,0.294,120.016,"audio_features","2mTeXbXicXdMxTm3K05ciA","https://api.spotify.com/v1/tracks/2mTeXbXicXdMxTm3K05ciA","https://api.spotify.com/v1/audio-analysis/2mTeXbXicXdMxTm3K05ciA",217588,4
"14","spotify:track:3ySxo6vRP0t9WCqhYXXMWN","The Bay",57,"https://p.scdn.co/mp3-preview/0788543c99b480adc334af55800d371cf4bffdde","Metronomy",0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.879,121.226,"audio_features","3ySxo6vRP0t9WCqhYXXMWN","https://api.spotify.com/v1/tracks/3ySxo6vRP0t9WCqhYXXMWN","https://api.spotify.com/v1/audio-analysis/3ySxo6vRP0t9WCqhYXXMWN",290173,4
"15","spotify:track:4gQMDHCeHsExrWSCIMJSa4","No Matter What",55,"https://p.scdn.co/mp3-preview/0c9d2b01dacfb68d88d0b5725e8e4ecd63665d05","Little Monarch",0.703,0.794,8,-5.866,1,0.0357,0.175,0.00131,0.0569,0.684,124.038,"audio_features","4gQMDHCeHsExrWSCIMJSa4","https://api.spotify.com/v1/tracks/4gQMDHCeHsExrWSCIMJSa4","https://api.spotify.com/v1/audio-analysis/4gQMDHCeHsExrWSCIMJSa4",243426,4
"16","spotify:track:4KZH84dM3eRWmIThoxK64z","Hold Me Down",16,NA,"Yoke Lore",0.421,0.572,2,-7.065,1,0.0323,0.00765,0.00401,0.283,0.301,145.23,"audio_features","4KZH84dM3eRWmIThoxK64z","https://api.spotify.com/v1/tracks/4KZH84dM3eRWmIThoxK64z","https://api.spotify.com/v1/audio-analysis/4KZH84dM3eRWmIThoxK64z",269293,4
"17","spotify:track:3l8R5cWibB5PQHRiNrWwLu","Blue Meanies",42,"https://p.scdn.co/mp3-preview/a159dba954b051e04368acc1a6f9f414180a5c7d","Opossom",0.542,0.864,4,-2.325,1,0.0432,0.0168,0.341,0.191,0.561,73.487,"audio_features","3l8R5cWibB5PQHRiNrWwLu","https://api.spotify.com/v1/tracks/3l8R5cWibB5PQHRiNrWwLu","https://api.spotify.com/v1/audio-analysis/3l8R5cWibB5PQHRiNrWwLu",199692,4
"18","spotify:track:38sD5Ol9zvwLHHzBTJykhL","A Room of Her Own",40,"https://p.scdn.co/mp3-preview/767ffaa54f5a813d1a8c4a7fdc67798f568a7499","Like Swimming",0.728,0.735,0,-6.247,1,0.0325,0.00239,0.00028,0.0982,0.548,123.967,"audio_features","38sD5Ol9zvwLHHzBTJykhL","https://api.spotify.com/v1/tracks/38sD5Ol9zvwLHHzBTJykhL","https://api.spotify.com/v1/audio-analysis/38sD5Ol9zvwLHHzBTJykhL",228613,4
"19","spotify:track:6jeWgaprnGyAsRhUcNuZKX","Toothpaste Kisses",52,"https://p.scdn.co/mp3-preview/d651dafc910965bbe81915c08eec661eaa27dd19","The Maccabees",0.475,0.425,9,-13.116,1,0.0913,0.913,0.103,0.362,0.554,135.962,"audio_features","6jeWgaprnGyAsRhUcNuZKX","https://api.spotify.com/v1/tracks/6jeWgaprnGyAsRhUcNuZKX","https://api.spotify.com/v1/audio-analysis/6jeWgaprnGyAsRhUcNuZKX",159320,4
"20","spotify:track:6WkUf2gOjccjhJOvFeHx57","Ruin Your Night",43,"https://p.scdn.co/mp3-preview/2722468afbfc6da5d57bc40449abb5560d046107","Sorcha Richardson",0.715,0.52,9,-6.933,1,0.0265,0.391,0,0.0797,0.745,108.991,"audio_features","6WkUf2gOjccjhJOvFeHx57","https://api.spotify.com/v1/tracks/6WkUf2gOjccjhJOvFeHx57","https://api.spotify.com/v1/audio-analysis/6WkUf2gOjccjhJOvFeHx57",188411,4
"21","spotify:track:0VCveHO3AX0OLRuTgpBKBJ","Shaky Ground",62,"https://p.scdn.co/mp3-preview/dd77633de7cb2a991e12c3b28edd7ffb187f90cd","Freedom Fry",0.721,0.507,9,-7.439,1,0.028,0.54,3.94e-06,0.114,0.416,116.05,"audio_features","0VCveHO3AX0OLRuTgpBKBJ","https://api.spotify.com/v1/tracks/0VCveHO3AX0OLRuTgpBKBJ","https://api.spotify.com/v1/audio-analysis/0VCveHO3AX0OLRuTgpBKBJ",192893,4
"22","spotify:track:2hnl5Gx8ORvufbnuL34PJs","D-D-Dance",51,"https://p.scdn.co/mp3-preview/c47219485a3c1582d089e6a97629da722d1322b6","The Royal Concept",0.271,0.809,10,-4.448,1,0.241,0.00119,2.84e-05,0.105,0.453,205.494,"audio_features","2hnl5Gx8ORvufbnuL34PJs","https://api.spotify.com/v1/tracks/2hnl5Gx8ORvufbnuL34PJs","https://api.spotify.com/v1/audio-analysis/2hnl5Gx8ORvufbnuL34PJs",222040,4
"23","spotify:track:42VIQNgctrI6R7PqsRntV1","SloMo",0,"https://p.scdn.co/mp3-preview/61746f967e158637eb896a654f050800e7153a10","San Cisco",0.797,0.799,6,-4.311,1,0.0468,0.207,1.32e-05,0.1,0.884,115.995,"audio_features","42VIQNgctrI6R7PqsRntV1","https://api.spotify.com/v1/tracks/42VIQNgctrI6R7PqsRntV1","https://api.spotify.com/v1/audio-analysis/42VIQNgctrI6R7PqsRntV1",166348,4
"24","spotify:track:21BWdXsBx3CfHuuj36RWS5","Can’t Let Go, Juno",59,"https://p.scdn.co/mp3-preview/61e48e3a2c380aadd065cd80471f1edbabe21860","Kishi Bashi",0.668,0.822,4,-7.206,1,0.051,0.0907,0.157,0.114,0.485,95.001,"audio_features","21BWdXsBx3CfHuuj36RWS5","https://api.spotify.com/v1/tracks/21BWdXsBx3CfHuuj36RWS5","https://api.spotify.com/v1/audio-analysis/21BWdXsBx3CfHuuj36RWS5",262680,4
"25","spotify:track:0A4nmNFa3HNGiyJLGoHJUg","Argonauts",48,"https://p.scdn.co/mp3-preview/349e87415239c7ec689240ff6a0424ddbce8a1d9","The Little Ones",0.564,0.778,9,-6.763,1,0.0369,0.000101,0.00682,0.0661,0.615,120.012,"audio_features","0A4nmNFa3HNGiyJLGoHJUg","https://api.spotify.com/v1/tracks/0A4nmNFa3HNGiyJLGoHJUg","https://api.spotify.com/v1/audio-analysis/0A4nmNFa3HNGiyJLGoHJUg",187053,4
"26","spotify:track:6Mj7VQqAgDttaxt63bQj4F","Good Morning",60,"https://p.scdn.co/mp3-preview/a5e3ad7c6ec5742ca42e2bebb0c02d72388607bc","Grouplove",0.562,0.832,2,-5.26,1,0.0499,0.000938,2.83e-06,0.063,0.669,104.042,"audio_features","6Mj7VQqAgDttaxt63bQj4F","https://api.spotify.com/v1/tracks/6Mj7VQqAgDttaxt63bQj4F","https://api.spotify.com/v1/audio-analysis/6Mj7VQqAgDttaxt63bQj4F",219560,4
"27","spotify:track:7cSX4wnBuNLY28CqqUMqGM","Edge of Town",59,"https://p.scdn.co/mp3-preview/3597d7064fc6b5e2e2c2119973c367613acf3318","Middle Kids",0.325,0.8,1,-3.891,1,0.0344,0.00589,0.000373,0.0604,0.285,104.984,"audio_features","7cSX4wnBuNLY28CqqUMqGM","https://api.spotify.com/v1/tracks/7cSX4wnBuNLY28CqqUMqGM","https://api.spotify.com/v1/audio-analysis/7cSX4wnBuNLY28CqqUMqGM",224038,4
"28","spotify:track:6vpW6Viyu6ndZGlUErli1P","Head On [Hold On To Your Heart]",10,NA,"Man Man",0.711,0.775,1,-4.04,1,0.0295,0.316,0,0.102,0.73,125.044,"audio_features","6vpW6Viyu6ndZGlUErli1P","https://api.spotify.com/v1/tracks/6vpW6Viyu6ndZGlUErli1P","https://api.spotify.com/v1/audio-analysis/6vpW6Viyu6ndZGlUErli1P",265160,4
"29","spotify:track:28bj6sHJRExzpr3v6lyGCQ","Hunger",45,"https://p.scdn.co/mp3-preview/983ef7d94cac796cbe8fc138de404b419ca59bfe","Frankie & The Heartstrings",0.553,0.882,2,-4.419,1,0.0346,0.0561,0.000661,0.054,0.873,143.494,"audio_features","28bj6sHJRExzpr3v6lyGCQ","https://api.spotify.com/v1/tracks/28bj6sHJRExzpr3v6lyGCQ","https://api.spotify.com/v1/audio-analysis/28bj6sHJRExzpr3v6lyGCQ",176213,4
"30","spotify:track:0J0KmiYtwfZbs01GpJfg5w","Crying in the Sunshine",50,"https://p.scdn.co/mp3-preview/094b4f64f1ae06acd76e89c4582cfe222eb4a6e0","Miniature Tigers",0.518,0.934,0,-2.845,1,0.233,0.00176,0.000383,0.104,0.726,156.986,"audio_features","0J0KmiYtwfZbs01GpJfg5w","https://api.spotify.com/v1/tracks/0J0KmiYtwfZbs01GpJfg5w","https://api.spotify.com/v1/audio-analysis/0J0KmiYtwfZbs01GpJfg5w",198875,4
"31","spotify:track:3VDKTZBQlvORhjE2wl6ze9","Tape Machine",52,"https://p.scdn.co/mp3-preview/fc44ec2b83b0c108414276327078632428d52858","STRFKR",0.644,0.913,7,-3.04,0,0.0316,0.00599,0.602,0.311,0.596,100.014,"audio_features","3VDKTZBQlvORhjE2wl6ze9","https://api.spotify.com/v1/tracks/3VDKTZBQlvORhjE2wl6ze9","https://api.spotify.com/v1/audio-analysis/3VDKTZBQlvORhjE2wl6ze9",194107,4
"32","spotify:track:1ReBFnRG82cgGs41ChSKbn","Morphine",50,"https://p.scdn.co/mp3-preview/6645a9a041fb28df3755de5c577132d8cb047cc7","The Ninjas",0.519,0.646,6,-7.309,0,0.0359,0.117,4.3e-05,0.162,0.728,132.058,"audio_features","1ReBFnRG82cgGs41ChSKbn","https://api.spotify.com/v1/tracks/1ReBFnRG82cgGs41ChSKbn","https://api.spotify.com/v1/audio-analysis/1ReBFnRG82cgGs41ChSKbn",225750,4
"33","spotify:track:6k2VxGfZyQPTlThuDGZUW4","Donna",41,"https://p.scdn.co/mp3-preview/b17152222991f9b4fbbfe6a5f6864d49194cf541","Rubblebucket",0.572,0.942,11,-3.66,0,0.0448,0.0028,0.0559,0.35,0.807,112.014,"audio_features","6k2VxGfZyQPTlThuDGZUW4","https://api.spotify.com/v1/tracks/6k2VxGfZyQPTlThuDGZUW4","https://api.spotify.com/v1/audio-analysis/6k2VxGfZyQPTlThuDGZUW4",213813,4
"34","spotify:track:5ozIJrlaCAf3g8MMyot483","After the Moment",53,"https://p.scdn.co/mp3-preview/a4b01330abdc34c6c8d98cf941e19b8faa960c7c","Craft Spells",0.609,0.874,9,-3.889,1,0.0293,0.0263,4.99e-05,0.328,0.75,112.011,"audio_features","5ozIJrlaCAf3g8MMyot483","https://api.spotify.com/v1/tracks/5ozIJrlaCAf3g8MMyot483","https://api.spotify.com/v1/audio-analysis/5ozIJrlaCAf3g8MMyot483",240608,4
"35","spotify:track:6W54LsPpaAhknxR7kWArb7","You've Got Me Flush",50,"https://p.scdn.co/mp3-preview/45b064891420c7a948c903aaf808ea56e7fab208","Future Generations",0.353,0.64,7,-5.249,1,0.0341,0.00044,0.221,0.619,0.0704,137.874,"audio_features","6W54LsPpaAhknxR7kWArb7","https://api.spotify.com/v1/tracks/6W54LsPpaAhknxR7kWArb7","https://api.spotify.com/v1/audio-analysis/6W54LsPpaAhknxR7kWArb7",270064,4
"36","spotify:track:6mn6HhasdxLhWe0hd7ln42","Bad Thing",47,NA,"The Mowgli's",0.598,0.924,8,-6.222,1,0.0518,0.00319,3.79e-05,0.6,0.854,91.002,"audio_features","6mn6HhasdxLhWe0hd7ln42","https://api.spotify.com/v1/tracks/6mn6HhasdxLhWe0hd7ln42","https://api.spotify.com/v1/audio-analysis/6mn6HhasdxLhWe0hd7ln42",194358,4
"37","spotify:track:6AWrqrKpeBXiPFgmFuMPXR","Astrovan",60,"https://p.scdn.co/mp3-preview/d591aff728717446fe2cf4f2d550eac5d01a939e","Mt. Joy",0.511,0.446,3,-9.403,1,0.0356,0.857,0,0.118,0.608,84.338,"audio_features","6AWrqrKpeBXiPFgmFuMPXR","https://api.spotify.com/v1/tracks/6AWrqrKpeBXiPFgmFuMPXR","https://api.spotify.com/v1/audio-analysis/6AWrqrKpeBXiPFgmFuMPXR",188721,4
"38","spotify:track:7B8mepugrb32NsNGqq96h1","Loser Like You",47,"https://p.scdn.co/mp3-preview/b22309c1a6a67ca33b2c1abf999b1255fe43d786","Argonaut & Wasp",0.741,0.676,9,-9.472,1,0.0715,0.271,0.00014,0.119,0.751,98.004,"audio_features","7B8mepugrb32NsNGqq96h1","https://api.spotify.com/v1/tracks/7B8mepugrb32NsNGqq96h1","https://api.spotify.com/v1/audio-analysis/7B8mepugrb32NsNGqq96h1",150147,4
"39","spotify:track:6kaPNiBCzWGzY2QoZl4PtR","Friends of Friends",49,"https://p.scdn.co/mp3-preview/5006247f79b5ec6e6887a81979d2d9af64c55fd9","Hospitality",0.679,0.492,11,-6.291,0,0.0353,0.0367,0.000153,0.0778,0.459,104.786,"audio_features","6kaPNiBCzWGzY2QoZl4PtR","https://api.spotify.com/v1/tracks/6kaPNiBCzWGzY2QoZl4PtR","https://api.spotify.com/v1/audio-analysis/6kaPNiBCzWGzY2QoZl4PtR",187453,4
"40","spotify:track:6q4h8vUTZcpr51dxAZ4Ws9","Red Hot Lights",55,"https://p.scdn.co/mp3-preview/7a29a1dd64f2b2df9129f63d207aca328c7eea2d","Moon Taxi",0.603,0.865,8,-3.02,0,0.0383,0.00986,5e-04,0.109,0.538,122.984,"audio_features","6q4h8vUTZcpr51dxAZ4Ws9","https://api.spotify.com/v1/tracks/6q4h8vUTZcpr51dxAZ4Ws9","https://api.spotify.com/v1/audio-analysis/6q4h8vUTZcpr51dxAZ4Ws9",210907,4
"41","spotify:track:5YxrcyiTyECGeAVwtZdpUP","Ways to Fake It",51,"https://p.scdn.co/mp3-preview/02a12d89d55194897a050f009497492a98c99826","CRX",0.489,0.805,2,-4.925,1,0.0782,0.00176,0,0.197,0.517,132.963,"audio_features","5YxrcyiTyECGeAVwtZdpUP","https://api.spotify.com/v1/tracks/5YxrcyiTyECGeAVwtZdpUP","https://api.spotify.com/v1/audio-analysis/5YxrcyiTyECGeAVwtZdpUP",178960,4
"42","spotify:track:7tW9pGcZoNgnLKCyQX3Jva","Isombard",58,"https://p.scdn.co/mp3-preview/c910806b93ff3f0548a85a631f5509c3d182f519","Declan McKenna",0.411,0.891,5,-7.978,1,0.0409,0.000547,0.107,0.363,0.347,170.024,"audio_features","7tW9pGcZoNgnLKCyQX3Jva","https://api.spotify.com/v1/tracks/7tW9pGcZoNgnLKCyQX3Jva","https://api.spotify.com/v1/audio-analysis/7tW9pGcZoNgnLKCyQX3Jva",221253,4
"43","spotify:track:2c5ymU2p1Jtcj6v1CnsouD","Machines That Breathe",50,"https://p.scdn.co/mp3-preview/ef035060292769907340e859c5bc00b1a1ecd75d","Be Charlotte",0.654,0.655,7,-6.973,0,0.0492,0.151,0,0.119,0.353,109.994,"audio_features","2c5ymU2p1Jtcj6v1CnsouD","https://api.spotify.com/v1/tracks/2c5ymU2p1Jtcj6v1CnsouD","https://api.spotify.com/v1/audio-analysis/2c5ymU2p1Jtcj6v1CnsouD",177000,4
"44","spotify:track:6TBQmBabBHHCDZVaOuOKK7","Small Town",46,"https://p.scdn.co/mp3-preview/61b38ae39db9a0ac29d913f6d86b1d4cf1617e0b","Zipper Club",0.633,0.648,9,-8.864,0,0.0268,0.0124,0.397,0.198,0.42,115.99,"audio_features","6TBQmBabBHHCDZVaOuOKK7","https://api.spotify.com/v1/tracks/6TBQmBabBHHCDZVaOuOKK7","https://api.spotify.com/v1/audio-analysis/6TBQmBabBHHCDZVaOuOKK7",202591,4
"45","spotify:track:5YVYVuNA44FT2yVxEXOw3r","Empress",60,"https://p.scdn.co/mp3-preview/dd4732dfa090c83efef75a6f9c05fbdf0d1b846f","Morningsiders",0.703,0.549,0,-9.731,1,0.0295,0.326,0.00256,0.082,0.409,99.985,"audio_features","5YVYVuNA44FT2yVxEXOw3r","https://api.spotify.com/v1/tracks/5YVYVuNA44FT2yVxEXOw3r","https://api.spotify.com/v1/audio-analysis/5YVYVuNA44FT2yVxEXOw3r",199743,5
"46","spotify:track:2dzxE5574rgXJjZD2F4znu","Heroes",47,"https://p.scdn.co/mp3-preview/4e2076c084f1d263c8433779714ca31dced1321a","Cameron AG",0.54,0.4,0,-9.115,1,0.029,0.236,0.000502,0.138,0.172,115.05,"audio_features","2dzxE5574rgXJjZD2F4znu","https://api.spotify.com/v1/tracks/2dzxE5574rgXJjZD2F4znu","https://api.spotify.com/v1/audio-analysis/2dzxE5574rgXJjZD2F4znu",178054,4
"47","spotify:track:3cq0tlk9CvayFiXyYEi2J5","My House",50,"https://p.scdn.co/mp3-preview/9e2edfdaf42ba579a0cb3ecdafa618d5432ba118","Tokyo Police Club",0.463,0.779,2,-5.778,1,0.0364,0.0413,0,0.261,0.772,175.881,"audio_features","3cq0tlk9CvayFiXyYEi2J5","https://api.spotify.com/v1/tracks/3cq0tlk9CvayFiXyYEi2J5","https://api.spotify.com/v1/audio-analysis/3cq0tlk9CvayFiXyYEi2J5",171288,4
"48","spotify:track:5l8oNQsDDPNFUIV5M4lzRJ","Free Animal",48,"https://p.scdn.co/mp3-preview/dc011c2aeccc17bae979a2871eec849cad10885a","Foreign Air",0.579,0.584,5,-7.151,0,0.0438,0.0856,0,0.0958,0.421,80.001,"audio_features","5l8oNQsDDPNFUIV5M4lzRJ","https://api.spotify.com/v1/tracks/5l8oNQsDDPNFUIV5M4lzRJ","https://api.spotify.com/v1/audio-analysis/5l8oNQsDDPNFUIV5M4lzRJ",180400,4
"49","spotify:track:2nKAMiO5pCu1ebpnmiukcz","When They Fight, They Fight",10,NA,"Generationals",0.752,0.897,11,-1.887,0,0.032,0.249,0.000126,0.164,0.966,119.753,"audio_features","2nKAMiO5pCu1ebpnmiukcz","https://api.spotify.com/v1/tracks/2nKAMiO5pCu1ebpnmiukcz","https://api.spotify.com/v1/audio-analysis/2nKAMiO5pCu1ebpnmiukcz",200213,4
"50","spotify:track:4GMHiEsI3ASKrnJbVv3TR4","Gum (Everybodys My Friend)",47,"https://p.scdn.co/mp3-preview/9922b81f1ad11479a0d25750c43803099968c95e","Oyster Kids",0.742,0.848,6,-5.265,1,0.0379,0.139,0.00135,0.304,0.938,120.032,"audio_features","4GMHiEsI3ASKrnJbVv3TR4","https://api.spotify.com/v1/tracks/4GMHiEsI3ASKrnJbVv3TR4","https://api.spotify.com/v1/audio-analysis/4GMHiEsI3ASKrnJbVv3TR4",182274,4
