"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"1","1Qp56T7n950O3EGMsSl81D","Ghost B.C.","metal","initial",20,"Name used for legal reasons in the U.S. only by the Swedish band Ghost since 2013. <a href=""https://www.last.fm/music/+noredirect/Ghost+B.C."">Read more on Last.fm</a>","2XgTw2co6xv95TmKpMcL70","Square Hammer","https://p.scdn.co/mp3-preview/ab24150094bfd647cd1a9b1a4618e1b17dc92565","https://i.scdn.co/image/462f61404dd914160ec976591811eb1534d53d47"
"2","19I4tYiChJoxEO5EuviXpz","AFI","emo, hardcore punk, melodic hardcore, pop punk, punk, screamo","initial",21,"There is more  than one artist with this name:

1) AFI (A Fire Inside) is an American punk rock/alternative rock band from Ukiah, CA that formed in 1991. Their career progression has taken them through notable and drastic changes in music styles from hardcore punk/horror punk to punk rock to alternative rock.

While in high school in Ukiah, California, David Marchand aka Davey Havok (vocals), Mark Stopholese (guitar) and Vic Chalker (bass) formed an outfit called AFI in 1991. <a href=""https://www.last.fm/music/AFI"">Read more on Last.fm</a>","0Ti2dlF2xLjXblvdU5fCxM","Miss Murder","https://p.scdn.co/mp3-preview/40ed5bb916676f7a156501cd1efbabf4ce60c8b1","https://i.scdn.co/image/73cf98a5df499094ccd72d29cc47880adffdf5f1"
"3","0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","alternative metal, nu metal, post-grunge, rap metal, rap rock","initial",23,"Avenged Sevenfold (often abbreviated to A7X) are a hard rock band which formed in 1999 in Huntington Beach, California, United States. The band consists of M. Shadows (vocals), Synyster Gates (guitar), Zacky Vengeance (guitar) and Johnny Christ (bass). The band's drummer James ""The Rev"" Sullivan died in 2009, and the band has not named a permanent replacement. Currently, the band tours with former Confide drummer Arin Ilejay.

The band has released five albums since their formation: ""Sounding the Seventh Trumpet"" (2001) <a href=""https://www.last.fm/music/Avenged+Sevenfold"">Read more on Last.fm</a>","5anCkDvJ17aznvK5TED5uo","Hail to the King","https://p.scdn.co/mp3-preview/7a8932458d8ea00a425b629f43c4d44af0c9a029","https://i.scdn.co/image/347d34385f1a3ee5dd88a02271d06055825c9f85"
"4","7oPftvlwr6VrsViSDV7fJY","Green Day","alternative metal, alternative rock, permanent wave, pop punk, pop rock, post-grunge, rock","initial",25,"Green Day is an American punk rock band formed in 1987. The band consists of lead vocalist and guitarist Billie Joe Armstrong, bassist and backing vocalist Mike Dirnt, drummer Tré Cool and guitarist and backing vocalist Jason White, who became a full member after playing in the band as a session and touring guitarist for 13 years. Cool replaced former drummer John Kiffmeyer in 1990, prior to the recording of the band's second studio album, Kerplunk (1992). <a href=""https://www.last.fm/music/Green+Day"">Read more on Last.fm</a>","6L89mwZXSOwYl76YXfX13s","Basket Case","https://p.scdn.co/mp3-preview/a66864fcfd8923c6084fc2000e3086e4e1e0a657","https://i.scdn.co/image/cf386d6fc57423d66da456d4b72e2250c66d1749"
"5","2R57sY41L9XvGPiIgHOaYq","The Pretty Reckless","alternative metal, candy pop, nu metal, pop punk, post-grunge, rap metal","initial",20,"The Pretty Reckless is an American alternative rock band from New York, United States. The current members are Taylor Momsen (lead vocals, rhythm guitar), Ben Phillips (lead guitar, backing vocals), Mark Damon (bass) and Jamie Perkins (drums). The band formed in 2009 when Momsen stated that she would quit acting after her television role Jenny Humphrey from the hit TV show Gossip Girl (2007-2012) to focus on her music career.

In 2010, they released their debut studio album Light Me Up (2010) <a href=""https://www.last.fm/music/The+Pretty+Reckless"">Read more on Last.fm</a>","2j219ocVSxgt7eZ3KNw9a6","Take Me Down","https://p.scdn.co/mp3-preview/5a0ca06f6b9d00445b14e4a0a39ed3ec866c6046","https://i.scdn.co/image/0a45de2e623127953ba58149a065b91f1f53760b"
"6","3Ayl7mCk0nScecqOzvNp6s","Jimmy Eat World","emo, pop christmas, pop punk, pop rock, post-grunge, punk christmas","initial",23,"Jimmy Eat World formed in Mesa, Arizona, United States in 1993. They are associated with an array of genres including emo, alternative rock, indie rock and pop punk. Singer/guitarist Jim Adkins and drummer Zach Lind, who had been friends since kindergarten, joined forces with co-vocalist/guitarist Tom Linton and bass player Mitch Porter to try their hand at music. In its early years the band emulated the style of their punk rock influences, and they eventually recorded and released three singles and a full-length <a href=""https://www.last.fm/music/Jimmy+Eat+World"">Read more on Last.fm</a>","3mcG2NI5G5vhrQtRda1YnA","The Middle","https://p.scdn.co/mp3-preview/7ff1030e28ecfb8a65453c4283e1d71dfe28c2aa","https://i.scdn.co/image/a7e537f478a55efbe7ef9b5fcc1c1181d868ad67"
"7","2qk9voo8llSGYcZ6xrBzKx","Kings of Leon","garage rock, indie rock, rock","initial",21,"Kings of Leon is an American rock band that formed in Nashville, Tennessee, United States in 1999, consisting of brothers Anthony ""Caleb"" Followill (lead vocals, rhythm guitar), Ivan ""Nathan"" Followill (drums, percussion, backing vocals) and Michael ""Jared"" Followill (bass guitar, backing vocals), with their cousin Cameron ""Matthew"" Followill (lead guitar, backing vocals). Each member of the family group is known by their middle name (second given name) as opposed to their first given name. <a href=""https://www.last.fm/music/Kings+of+Leon"">Read more on Last.fm</a>","5LlsD7LdSMkGV4Iu0a2Zq0","Waste A Moment","https://p.scdn.co/mp3-preview/bef65a1be5fc98be2139ee86702774205d019d3d","https://i.scdn.co/image/10bf28aad365e0464656b1f8b7ec96a6a9c49bc0"
"8","2ye2Wgw4gimLv2eAKyk1NB","Metallica","alternative metal, funk rock, hard rock, metal, nu metal, post-grunge, rock, speed metal, thrash metal","initial",20,"Metallica is an American metal band formed in 1981 in Los Angeles, California, United States when drummer Lars Ulrich posted an advertisement in The Recycler. Metallica’s line-up originally consisted of Ulrich, rhythm guitarist and vocalist James Hetfield, and lead guitarist Dave Mustaine. Mustaine was later fired due to problems with alcoholism and drug addiction - he went on to form the band Megadeth. Exodus guitarist Kirk Hammett took his place. <a href=""https://www.last.fm/music/Metallica"">Read more on Last.fm</a>","1hKdDCpiI9mqz1jVHRKG0E","Enter Sandman","https://p.scdn.co/mp3-preview/1ee9f1b0c3e3b327dd49ebc6dd64266b01adb96a","https://i.scdn.co/image/c1fb4d88de092b5617e649bd4c406b5cab7d3ddd"
"9","0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","alternative metal, alternative rock, funk metal, funk rock, permanent wave, pop rock, post-grunge, rock","initial",21,"The Red Hot Chili Peppers are a funk rock band based in Hollywood, California and were formed in 1983, in Los Angeles, California. The band currently consists of founding members Anthony Kiedis (vocals) and Michael ""Flea"" Balzary (bass) along with a longtime member Chad Smith (drums). Guitarist John Frusciante quietly left the band on good terms in late 2008. On January 2, 2010, Josh Klinghoffer was announced as Frusciante's replacement.

The band initially formed for a one-off support act for a friend's band <a href=""https://www.last.fm/music/Red+Hot+Chili+Peppers"">Read more on Last.fm</a>","3ZOEytgrvLwQaqXreDs2Jx","Can't Stop","https://p.scdn.co/mp3-preview/ba7cb54850ccc71f42c627b36e2045cec23e2662","https://i.scdn.co/image/a7af6412632c81ebfb5e39495aa3dacc564cb22b"
"10","6FBDaR13swtiWwGhX1WQsP","blink-182","emo, heavy christmas, pop punk, pop rock, post-grunge, punk christmas","initial",25,"Blink-182 is an American rock band formed in Poway, a suburb of San Diego, California in 1992. The band currently consists of bassist and vocalist Mark Hoppus, drummer Travis Barker, and guitarist and vocalist Matt Skiba. Blink-182 is considered a key group in the development of pop punk; the band's combination of pop melodies with fast-paced punk rock featured a more radio-friendly accessibility than prior bands. Founded by Hoppus, guitarist and vocalist Tom DeLonge <a href=""https://www.last.fm/music/blink-182"">Read more on Last.fm</a>","6EE19skJ32p58xihYj2Waa","She's Out Of Her Mind","https://p.scdn.co/mp3-preview/296e7d8f24c9d20242eed764b4bdb10957ffbb7b","https://i.scdn.co/image/40ca6fdf714cfd6accb9a21f2cd2b5c9fd755dad"
