"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"27","spotify:track:5rwq6R0Uq0BngM3rdmCeNg","Collide - Acoustic Version",71,"https://p.scdn.co/mp3-preview/7ae04760d9cb39b9833ddcb4a596c23f2a7344ab","Howie Day",0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.29,90.184,"audio_features","5rwq6R0Uq0BngM3rdmCeNg","https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg","https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg",277000,4
"28","spotify:track:1trYM6Evd3SQHcXYWzbVTe","Pretty Words",61,"https://p.scdn.co/mp3-preview/567d62ead1ad8e70a9e7acd904f05bf905ba72f9","Crissi Cochrane",0.43,0.0845,8,-16.124,1,0.0316,0.895,0.0195,0.109,0.087,75.606,"audio_features","1trYM6Evd3SQHcXYWzbVTe","https://api.spotify.com/v1/tracks/1trYM6Evd3SQHcXYWzbVTe","https://api.spotify.com/v1/audio-analysis/1trYM6Evd3SQHcXYWzbVTe",297840,4
"29","spotify:track:5OiaAaIMYlCZONyDBxqk4G","First Day Of My Life",70,"https://p.scdn.co/mp3-preview/47cdcbdb38106defe6018457533b8236ffc55e8a","Bright Eyes",0.468,0.201,4,-17.024,1,0.0388,0.915,8.28e-05,0.0952,0.384,94.422,"audio_features","5OiaAaIMYlCZONyDBxqk4G","https://api.spotify.com/v1/tracks/5OiaAaIMYlCZONyDBxqk4G","https://api.spotify.com/v1/audio-analysis/5OiaAaIMYlCZONyDBxqk4G",188800,4
"30","spotify:track:1ft1kxae3lS94p6i6uWiea","The Heaviest Stars",60,"https://p.scdn.co/mp3-preview/d15088bc03b5419aa695fa3c0cf97431507fd65d","Ford Turrell",0.542,0.112,5,-15.525,1,0.0331,0.795,0.000143,0.09,0.286,135.987,"audio_features","1ft1kxae3lS94p6i6uWiea","https://api.spotify.com/v1/tracks/1ft1kxae3lS94p6i6uWiea","https://api.spotify.com/v1/audio-analysis/1ft1kxae3lS94p6i6uWiea",238943,4
"31","spotify:track:0eVYGqIPngJQUeRwGeVeXG","The Only Thing",46,"https://p.scdn.co/mp3-preview/c76030060daa3273d2e86834765a0ca330dad7df","Sufjan Stevens",0.516,0.15,3,-19.033,1,0.0405,0.987,0.0843,0.113,0.477,158.964,"audio_features","0eVYGqIPngJQUeRwGeVeXG","https://api.spotify.com/v1/tracks/0eVYGqIPngJQUeRwGeVeXG","https://api.spotify.com/v1/audio-analysis/0eVYGqIPngJQUeRwGeVeXG",281865,4
"32","spotify:track:6rJIkMnW4dwCDshMp5Oo9R","Song For The Rich",60,"https://p.scdn.co/mp3-preview/eafc9d28baf167553724d9a82ff1bbcb1e73eeb1","Tristan Prettyman",0.648,0.345,2,-9.373,1,0.0285,0.796,0,0.284,0.63,96.837,"audio_features","6rJIkMnW4dwCDshMp5Oo9R","https://api.spotify.com/v1/tracks/6rJIkMnW4dwCDshMp5Oo9R","https://api.spotify.com/v1/audio-analysis/6rJIkMnW4dwCDshMp5Oo9R",223267,4
"33","spotify:track:2EcmylNwVAc4RDhM6qBwDP","Nashville",60,"https://p.scdn.co/mp3-preview/78491a57eac21cd5f11c9ccfbb5cdf2fea04b32d","Keeley Valentino",0.648,0.151,7,-14.58,1,0.0327,0.867,0,0.085,0.433,125.929,"audio_features","2EcmylNwVAc4RDhM6qBwDP","https://api.spotify.com/v1/tracks/2EcmylNwVAc4RDhM6qBwDP","https://api.spotify.com/v1/audio-analysis/2EcmylNwVAc4RDhM6qBwDP",224867,3
"34","spotify:track:0csNGPROfLnRr93WAQnKWi","Like Blood Like Honey",59,"https://p.scdn.co/mp3-preview/44b5ccfb7c872c68b39358ecea62c7faf34ed310","Holly Brook",0.454,0.0853,4,-15.582,0,0.039,0.703,0,0.107,0.296,140.449,"audio_features","0csNGPROfLnRr93WAQnKWi","https://api.spotify.com/v1/tracks/0csNGPROfLnRr93WAQnKWi","https://api.spotify.com/v1/audio-analysis/0csNGPROfLnRr93WAQnKWi",214200,4
"35","spotify:track:4ImjVlfOHklKeB71HzCOCP","Hospital Shirt",59,"https://p.scdn.co/mp3-preview/f2c58666ce8916125d88d7deb5bea9df97fc2047","Jason Myles Goss",0.627,0.192,9,-15.993,1,0.0487,0.801,0,0.111,0.487,77.999,"audio_features","4ImjVlfOHklKeB71HzCOCP","https://api.spotify.com/v1/tracks/4ImjVlfOHklKeB71HzCOCP","https://api.spotify.com/v1/audio-analysis/4ImjVlfOHklKeB71HzCOCP",201587,1
"36","spotify:track:4SoiJ7bczWIDBvFgMcEUHR","Speed",59,"https://p.scdn.co/mp3-preview/586a459baa64eb64383ac6fc5dd357d9756d53f4","Cary Pierce",0.657,0.443,5,-14.853,1,0.0341,0.247,0.00018,0.267,0.573,149.776,"audio_features","4SoiJ7bczWIDBvFgMcEUHR","https://api.spotify.com/v1/tracks/4SoiJ7bczWIDBvFgMcEUHR","https://api.spotify.com/v1/audio-analysis/4SoiJ7bczWIDBvFgMcEUHR",241920,3
"37","spotify:track:6m0qBDIhzICOwWMPZdgyVK","Crazy in Love",68,"https://p.scdn.co/mp3-preview/c9e121d35586073cd762844ae530fe73398af1e7","Daniela Andrade",0.606,0.326,7,-9.401,1,0.119,0.868,0,0.12,0.494,78.906,"audio_features","6m0qBDIhzICOwWMPZdgyVK","https://api.spotify.com/v1/tracks/6m0qBDIhzICOwWMPZdgyVK","https://api.spotify.com/v1/audio-analysis/6m0qBDIhzICOwWMPZdgyVK",227500,4
"38","spotify:track:5Cv9uouIaOmPfvc4FlP9Dz","More Than This",59,"https://p.scdn.co/mp3-preview/82b63af48af6be017047c69f7d0b3724eaef802a","Lucy Kaplansky",0.504,0.261,3,-12.555,1,0.0275,0.857,0.00629,0.107,0.319,97.746,"audio_features","5Cv9uouIaOmPfvc4FlP9Dz","https://api.spotify.com/v1/tracks/5Cv9uouIaOmPfvc4FlP9Dz","https://api.spotify.com/v1/audio-analysis/5Cv9uouIaOmPfvc4FlP9Dz",262307,4
"39","spotify:track:4w9KjZR8ipgL8DQSW6oSO3","Ophelia",0,NA,"John Schmitt",0.424,0.418,5,-7.337,1,0.0259,0.714,0,0.328,0.333,89.924,"audio_features","4w9KjZR8ipgL8DQSW6oSO3","https://api.spotify.com/v1/tracks/4w9KjZR8ipgL8DQSW6oSO3","https://api.spotify.com/v1/audio-analysis/4w9KjZR8ipgL8DQSW6oSO3",222520,4
"40","spotify:track:7q0Wc4fuSeNNHWCmoRg90M","Ocean Stone",60,"https://p.scdn.co/mp3-preview/9bab5c0e9c78723631534a6a5f2b1b6083af2ab0","Chris O'Brien",0.447,0.236,2,-14.354,1,0.0435,0.876,3.85e-06,0.131,0.43,106.611,"audio_features","7q0Wc4fuSeNNHWCmoRg90M","https://api.spotify.com/v1/tracks/7q0Wc4fuSeNNHWCmoRg90M","https://api.spotify.com/v1/audio-analysis/7q0Wc4fuSeNNHWCmoRg90M",182360,4
"41","spotify:track:32vV766aznagescId7Ju8S","Constant Muse",59,"https://p.scdn.co/mp3-preview/a267c14485a86e43a0633bb74f42e87e7fa06c6d","Denison Witmer",0.495,0.313,4,-14.969,1,0.0282,0.868,6.32e-05,0.123,0.21,137.266,"audio_features","32vV766aznagescId7Ju8S","https://api.spotify.com/v1/tracks/32vV766aznagescId7Ju8S","https://api.spotify.com/v1/audio-analysis/32vV766aznagescId7Ju8S",230233,4
"42","spotify:track:567EmmCbOtpEuaVC2zznU6","Dirty Old Town",65,"https://p.scdn.co/mp3-preview/57d50c3bd1253176e9550fbb361f9486b23a30c6","Craig Cardiff",0.555,0.418,0,-12.7,1,0.0455,0.309,0.00119,0.237,0.326,159.764,"audio_features","567EmmCbOtpEuaVC2zznU6","https://api.spotify.com/v1/tracks/567EmmCbOtpEuaVC2zznU6","https://api.spotify.com/v1/audio-analysis/567EmmCbOtpEuaVC2zznU6",246453,4
"43","spotify:track:34lNgS6rGGVIkIC0TJgYa0","Fireflies",63,"https://p.scdn.co/mp3-preview/523c23139503966c57589280a91712732a13f859","Hearts & Colors",0.365,0.436,11,-7.649,1,0.0335,0.615,0,0.176,0.602,162.831,"audio_features","34lNgS6rGGVIkIC0TJgYa0","https://api.spotify.com/v1/tracks/34lNgS6rGGVIkIC0TJgYa0","https://api.spotify.com/v1/audio-analysis/34lNgS6rGGVIkIC0TJgYa0",212236,4
"44","spotify:track:451GvHwY99NKV4zdKPRWmv","Banana Pancakes",66,"https://p.scdn.co/mp3-preview/28e9940385e6c833cb91f0e08b2ae685dcb0f514","Jack Johnson",0.823,0.398,7,-8.22,1,0.0951,0.644,5.65e-06,0.0937,0.578,114.178,"audio_features","451GvHwY99NKV4zdKPRWmv","https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv","https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv",191907,4
"45","spotify:track:2EihZc0sioXhGPspSz0dRg","Gamble",23,NA,"Lucy Rose",0.519,0.148,2,-11.518,1,0.0325,0.906,0,0.112,0.178,99.269,"audio_features","2EihZc0sioXhGPspSz0dRg","https://api.spotify.com/v1/tracks/2EihZc0sioXhGPspSz0dRg","https://api.spotify.com/v1/audio-analysis/2EihZc0sioXhGPspSz0dRg",254947,4
"46","spotify:track:1JzJFYOlNFISoz28z5t20x","Moving in Slow Motion",59,"https://p.scdn.co/mp3-preview/26e8af3403d3661e8898b4d9a937792d4fc02833","The Sweet Remains",0.525,0.353,7,-10.985,1,0.0322,0.596,0,0.0964,0.248,92.001,"audio_features","1JzJFYOlNFISoz28z5t20x","https://api.spotify.com/v1/tracks/1JzJFYOlNFISoz28z5t20x","https://api.spotify.com/v1/audio-analysis/1JzJFYOlNFISoz28z5t20x",237747,4
"47","spotify:track:7ra7mVrA3SGTNzImA7UacC","Forever",64,"https://p.scdn.co/mp3-preview/e130c5c70e39bd274a7cd6b458cc95a99e4c3569","Ben Harper",0.651,0.195,0,-16.543,1,0.121,0.95,0.121,0.109,0.27,168.466,"audio_features","7ra7mVrA3SGTNzImA7UacC","https://api.spotify.com/v1/tracks/7ra7mVrA3SGTNzImA7UacC","https://api.spotify.com/v1/audio-analysis/7ra7mVrA3SGTNzImA7UacC",205160,4
"48","spotify:track:7spGnk0CMNR3gAqcEw2RNV","In Your Hands",55,"https://p.scdn.co/mp3-preview/3e20130e553ca923bde28757fcba7098386a73f5","Joshua Radin",0.673,0.255,0,-13.968,1,0.0332,0.918,0.00944,0.109,0.505,97.997,"audio_features","7spGnk0CMNR3gAqcEw2RNV","https://api.spotify.com/v1/tracks/7spGnk0CMNR3gAqcEw2RNV","https://api.spotify.com/v1/audio-analysis/7spGnk0CMNR3gAqcEw2RNV",245381,4
"49","spotify:track:24b2qqrzrKfgYuOAtuqh8d","Emmeline",61,"https://p.scdn.co/mp3-preview/1874083c0d6b27e7f9f8576930eeed64342989ed","Bruno Merz",0.621,0.125,4,-19.178,1,0.0377,0.725,0.0122,0.0773,0.12,128.086,"audio_features","24b2qqrzrKfgYuOAtuqh8d","https://api.spotify.com/v1/tracks/24b2qqrzrKfgYuOAtuqh8d","https://api.spotify.com/v1/audio-analysis/24b2qqrzrKfgYuOAtuqh8d",250373,4
"50","spotify:track:5UcsxVPmXd974EkMtowmNV","Fortune - Acoustic",55,"https://p.scdn.co/mp3-preview/3c83177f12c36581cae594882f2e46fb260493a7","William Fitzsimmons",0.502,0.0548,1,-23.684,1,0.0356,0.924,0.0418,0.108,0.495,78.455,"audio_features","5UcsxVPmXd974EkMtowmNV","https://api.spotify.com/v1/tracks/5UcsxVPmXd974EkMtowmNV","https://api.spotify.com/v1/audio-analysis/5UcsxVPmXd974EkMtowmNV",228013,4
