"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"11","spotify:track:1cWHaz5GDrhfnkXTIYlGHh","Stars - 2005 Digital Remaster",63,"https://p.scdn.co/mp3-preview/9b56acf9756cb6bbafc61166ed5d9ed669603edb","Brian Eno",0.149,0.0271,5,-33.771,1,0.0487,0.992,0.932,0.0632,0.059,82.003,"audio_features","1cWHaz5GDrhfnkXTIYlGHh","https://api.spotify.com/v1/tracks/1cWHaz5GDrhfnkXTIYlGHh","https://api.spotify.com/v1/audio-analysis/1cWHaz5GDrhfnkXTIYlGHh",480280,3
"12","spotify:track:7660HEb7IyHEKK8sfS38Wn","I Have Loved You For A Thousand Lifetimes",61,"https://p.scdn.co/mp3-preview/3449ac027eb573a877f3973b590b144389f8b967","Michael Whalen",0.176,0.0468,4,-24.255,1,0.0353,0.985,0.915,0.0614,0.0631,67.809,"audio_features","7660HEb7IyHEKK8sfS38Wn","https://api.spotify.com/v1/tracks/7660HEb7IyHEKK8sfS38Wn","https://api.spotify.com/v1/audio-analysis/7660HEb7IyHEKK8sfS38Wn",365080,5
"13","spotify:track:733fxItPfz9T3xTeiP9gle","And Then Stillness",44,"https://p.scdn.co/mp3-preview/22c0eb63f3f3315ae41d26202041d52123ab9970","Mabelle Jonsson",0.251,0.14,4,-19.609,0,0.0339,0.973,0.98,0.107,0.143,89.872,"audio_features","733fxItPfz9T3xTeiP9gle","https://api.spotify.com/v1/tracks/733fxItPfz9T3xTeiP9gle","https://api.spotify.com/v1/audio-analysis/733fxItPfz9T3xTeiP9gle",120604,4
"14","spotify:track:3bCmDqflFBHijgJfvtqev5","1/1 - 2004 Digital Remaster",51,"https://p.scdn.co/mp3-preview/b7cd7208aa6c68607b492c5298234cbe8b86c39d","Brian Eno",0.26,0.00397,2,-31.095,1,0.0406,0.982,0.913,0.102,0.0367,82.862,"audio_features","3bCmDqflFBHijgJfvtqev5","https://api.spotify.com/v1/tracks/3bCmDqflFBHijgJfvtqev5","https://api.spotify.com/v1/audio-analysis/3bCmDqflFBHijgJfvtqev5",1041520,4
"15","spotify:track:7dQhtrteOzHMs8swK6XrRT","Mirror Of The Heart",46,"https://p.scdn.co/mp3-preview/f5b61b601930989ae18dd9733599aac3f5400a10","Lyle Mays",0.228,0.166,9,-19.292,0,0.0483,0.974,0.863,0.0896,0.0672,68.143,"audio_features","7dQhtrteOzHMs8swK6XrRT","https://api.spotify.com/v1/tracks/7dQhtrteOzHMs8swK6XrRT","https://api.spotify.com/v1/audio-analysis/7dQhtrteOzHMs8swK6XrRT",304507,5
"16","spotify:track:3ui2bYL0WUrip1KtyDFH6O","Mont Blanc",43,"https://p.scdn.co/mp3-preview/577606b412a162e47e4a00ac317a92c72c1a0194","Martin Gauffin",0.281,0.229,9,-16.304,0,0.0314,0.968,0.965,0.0675,0.0901,78.152,"audio_features","3ui2bYL0WUrip1KtyDFH6O","https://api.spotify.com/v1/tracks/3ui2bYL0WUrip1KtyDFH6O","https://api.spotify.com/v1/audio-analysis/3ui2bYL0WUrip1KtyDFH6O",144299,1
"17","spotify:track:6knzYloG0x3MroAhnLVLGe","Bless This Morning Year",56,"https://p.scdn.co/mp3-preview/11ef06ef74354d45faab7259fbe3fe66ca0e7b2e","Helios",0.548,0.17,3,-16.884,0,0.0289,0.961,0.907,0.0923,0.0369,100.01,"audio_features","6knzYloG0x3MroAhnLVLGe","https://api.spotify.com/v1/tracks/6knzYloG0x3MroAhnLVLGe","https://api.spotify.com/v1/audio-analysis/6knzYloG0x3MroAhnLVLGe",361880,4
"18","spotify:track:62tBlIFp1HhV2WpU8YUpIT","Courage",50,"https://p.scdn.co/mp3-preview/77e14b4f1c4d7a316b340ed1f2a1d90f4f4184a3","Patrick O'Hearn",0.124,0.0283,10,-27.249,0,0.0393,0.987,0.875,0.118,0.0406,65.053,"audio_features","62tBlIFp1HhV2WpU8YUpIT","https://api.spotify.com/v1/tracks/62tBlIFp1HhV2WpU8YUpIT","https://api.spotify.com/v1/audio-analysis/62tBlIFp1HhV2WpU8YUpIT",201600,3
"19","spotify:track:4mg3FP3BP4ELno3sCfjToL","Always and Forever",46,"https://p.scdn.co/mp3-preview/abdb35887b969b11f306fdf2353c2f1730f3d37a","Pat Metheny Group",0.305,0.0484,5,-19.119,1,0.0319,0.927,0.834,0.109,0.112,83.1,"audio_features","4mg3FP3BP4ELno3sCfjToL","https://api.spotify.com/v1/tracks/4mg3FP3BP4ELno3sCfjToL","https://api.spotify.com/v1/audio-analysis/4mg3FP3BP4ELno3sCfjToL",324840,3
"20","spotify:track:5Q5MFVjUWVNgb7XBerPdbQ","Signals - 2005 Digital Remaster",63,"https://p.scdn.co/mp3-preview/451ae367f96604d786b9e0f830dcbd536da52bf8","Brian Eno",0.0672,0.0119,6,-41.808,1,0.0457,0.969,0.944,0.12,0.0682,70.521,"audio_features","5Q5MFVjUWVNgb7XBerPdbQ","https://api.spotify.com/v1/tracks/5Q5MFVjUWVNgb7XBerPdbQ","https://api.spotify.com/v1/audio-analysis/5Q5MFVjUWVNgb7XBerPdbQ",166560,1
"21","spotify:track:7Dy190FwZJAD1JPc3C4UGI","Prelude: First Snow",44,"https://p.scdn.co/mp3-preview/9a6052d0b587372f9f512a0ce0b3975b26fe4e99","Michael Gettel",0.28,0.0751,7,-21.149,0,0.0382,0.992,0.852,0.0881,0.0395,70.298,"audio_features","7Dy190FwZJAD1JPc3C4UGI","https://api.spotify.com/v1/tracks/7Dy190FwZJAD1JPc3C4UGI","https://api.spotify.com/v1/audio-analysis/7Dy190FwZJAD1JPc3C4UGI",171400,4
"22","spotify:track:22Iwew8tzrjQuVUmQi6vr6","With Dignity",45,"https://p.scdn.co/mp3-preview/007fd11d4d3149191c3c62b322b7f96f3cb36f3b","Patrick O'Hearn",0.13,0.0921,9,-25.538,1,0.0355,0.925,0.895,0.0991,0.0519,187.509,"audio_features","22Iwew8tzrjQuVUmQi6vr6","https://api.spotify.com/v1/tracks/22Iwew8tzrjQuVUmQi6vr6","https://api.spotify.com/v1/audio-analysis/22Iwew8tzrjQuVUmQi6vr6",414600,4
"23","spotify:track:76C3EEgPh8bUmaXPlXsMGE","Candles",56,"https://p.scdn.co/mp3-preview/95a37d73db822b3e40e4b2e7107d64acbfe3ef7a","Jon Hopkins",0.298,0.148,3,-26.245,0,0.0438,0.868,0.843,0.11,0.0604,108.658,"audio_features","76C3EEgPh8bUmaXPlXsMGE","https://api.spotify.com/v1/tracks/76C3EEgPh8bUmaXPlXsMGE","https://api.spotify.com/v1/audio-analysis/76C3EEgPh8bUmaXPlXsMGE",148547,4
"24","spotify:track:5ccZ1SwagMMiuhKgwS5XCS","Indoor Swimming At The Space Station",7,NA,"Eluvium",0.0709,0.252,2,-14.626,1,0.0346,0.827,0.75,0.102,0.0929,180.968,"audio_features","5ccZ1SwagMMiuhKgwS5XCS","https://api.spotify.com/v1/tracks/5ccZ1SwagMMiuhKgwS5XCS","https://api.spotify.com/v1/audio-analysis/5ccZ1SwagMMiuhKgwS5XCS",629373,3
"25","spotify:track:07A2ZSsP9vyCyyRmo7CikK","Chorale",43,"https://p.scdn.co/mp3-preview/549a712305121e305da49ba5d1b201abbd7b6dc6","St. Petersburg Chamber Choir",0.188,0.113,9,-25.261,1,0.0448,0.992,0.968,0.097,0.0386,119.455,"audio_features","07A2ZSsP9vyCyyRmo7CikK","https://api.spotify.com/v1/tracks/07A2ZSsP9vyCyyRmo7CikK","https://api.spotify.com/v1/audio-analysis/07A2ZSsP9vyCyyRmo7CikK",167760,1
"26","spotify:track:07A2ZSsP9vyCyyRmo7CikK","Chorale",43,"https://p.scdn.co/mp3-preview/549a712305121e305da49ba5d1b201abbd7b6dc6","St. Petersburg Chamber Choir",0.188,0.113,9,-25.261,1,0.0448,0.992,0.968,0.097,0.0386,119.455,"audio_features","07A2ZSsP9vyCyyRmo7CikK","https://api.spotify.com/v1/tracks/07A2ZSsP9vyCyyRmo7CikK","https://api.spotify.com/v1/audio-analysis/07A2ZSsP9vyCyyRmo7CikK",167760,1
"27","spotify:track:4KvUvF2p3dwxYCbq4LswDA","The Dreamer Slept But Did Not Dream",44,"https://p.scdn.co/mp3-preview/d6b6ef5600e292f617a98d576504363fa1a01407","Darshan Ambient",0.147,0.0324,3,-30.758,1,0.0418,0.976,0.978,0.114,0.0397,137.658,"audio_features","4KvUvF2p3dwxYCbq4LswDA","https://api.spotify.com/v1/tracks/4KvUvF2p3dwxYCbq4LswDA","https://api.spotify.com/v1/audio-analysis/4KvUvF2p3dwxYCbq4LswDA",257853,5
"28","spotify:track:5Jg2SbduiHq0e0EQZiV28D","Generosity of Solitude, Pt. 1",45,"https://p.scdn.co/mp3-preview/62b3f811e5f2017a02a3cdd6eebd5e915f88615c","Robert Rich",0.0692,0.01,1,-31.268,1,0.044,0.991,0.948,0.109,0.0328,51.106,"audio_features","5Jg2SbduiHq0e0EQZiV28D","https://api.spotify.com/v1/tracks/5Jg2SbduiHq0e0EQZiV28D","https://api.spotify.com/v1/audio-analysis/5Jg2SbduiHq0e0EQZiV28D",483467,5
"29","spotify:track:5yE8qvYQ3rXWbgwzauBQpr","Generosity of Solitude, Pt. 2",44,"https://p.scdn.co/mp3-preview/863c9e370047eb42c4221129998e75cc6f115f62","Robert Rich",0.0638,0.00635,1,-34.679,1,0.0435,0.984,0.942,0.104,0.0348,70.113,"audio_features","5yE8qvYQ3rXWbgwzauBQpr","https://api.spotify.com/v1/tracks/5yE8qvYQ3rXWbgwzauBQpr","https://api.spotify.com/v1/audio-analysis/5yE8qvYQ3rXWbgwzauBQpr",671573,3
"30","spotify:track:2ZTitWOFvbRVcbIe43Gogp","Ambient",43,"https://p.scdn.co/mp3-preview/d253b3d305c9157699f14338e1262065e2b41e02","Deepak Jai",0.212,0.268,4,-25.043,0,0.0403,0.797,0.97,0.0831,0.133,92.547,"audio_features","2ZTitWOFvbRVcbIe43Gogp","https://api.spotify.com/v1/tracks/2ZTitWOFvbRVcbIe43Gogp","https://api.spotify.com/v1/audio-analysis/2ZTitWOFvbRVcbIe43Gogp",227040,3
"31","spotify:track:37ejCMh6fD6kg6XF3sFHiL","Close To Home",44,"https://p.scdn.co/mp3-preview/25df09fa35da6d4aa14ed5051d467f76a812f397","Lyle Mays",0.268,0.0637,7,-21.853,0,0.0355,0.961,0.948,0.13,0.0449,64.778,"audio_features","37ejCMh6fD6kg6XF3sFHiL","https://api.spotify.com/v1/tracks/37ejCMh6fD6kg6XF3sFHiL","https://api.spotify.com/v1/audio-analysis/37ejCMh6fD6kg6XF3sFHiL",373093,4
"32","spotify:track:1sGpjDlrzobaQW6nUPmVIR","An Ending (Ascent)",21,NA,"Brian Eno",0.304,0.0962,8,-25.51,1,0.0667,0.932,0.987,0.0767,0.0455,68.205,"audio_features","1sGpjDlrzobaQW6nUPmVIR","https://api.spotify.com/v1/tracks/1sGpjDlrzobaQW6nUPmVIR","https://api.spotify.com/v1/audio-analysis/1sGpjDlrzobaQW6nUPmVIR",261493,3
"33","spotify:track:6HZZZITAog9QIr8KpEAO66","Glass Green",44,"https://p.scdn.co/mp3-preview/b69669b9537b8e1be661cdd7da5ff59d5257fa51","Tim Story",0.187,0.12,8,-24.087,0,0.0444,0.613,0.853,0.0707,0.0386,71.19,"audio_features","6HZZZITAog9QIr8KpEAO66","https://api.spotify.com/v1/tracks/6HZZZITAog9QIr8KpEAO66","https://api.spotify.com/v1/audio-analysis/6HZZZITAog9QIr8KpEAO66",332400,4
"34","spotify:track:7IfzmYOB3Zwht07xxCwyQN","Evangelia",44,"https://p.scdn.co/mp3-preview/6e6cafc7ee793e6c8cc4a4ac2c7efb2efb6fa5a9","George Skaroulis",0.179,0.0435,0,-22.661,1,0.0382,0.959,0.921,0.127,0.0372,94.241,"audio_features","7IfzmYOB3Zwht07xxCwyQN","https://api.spotify.com/v1/tracks/7IfzmYOB3Zwht07xxCwyQN","https://api.spotify.com/v1/audio-analysis/7IfzmYOB3Zwht07xxCwyQN",333000,3
"35","spotify:track:5hbTbKQXJuZ0qFVerk6jRp","Emerald and Lime",52,"https://p.scdn.co/mp3-preview/16dcaf39746a5a2ad02c73c6a3baeab313570906","Brian Eno",0.0736,0.0983,11,-21.111,1,0.0419,0.969,0.914,0.102,0.035,78.008,"audio_features","5hbTbKQXJuZ0qFVerk6jRp","https://api.spotify.com/v1/tracks/5hbTbKQXJuZ0qFVerk6jRp","https://api.spotify.com/v1/audio-analysis/5hbTbKQXJuZ0qFVerk6jRp",182373,4
"36","spotify:track:2TFXdRFnNtBCIWjDtJ6oIX","Sea Of Voices",11,NA,"Porter Robinson",0.211,0.439,2,-8.103,1,0.0306,0.214,0.573,0.071,0.0395,127.311,"audio_features","2TFXdRFnNtBCIWjDtJ6oIX","https://api.spotify.com/v1/tracks/2TFXdRFnNtBCIWjDtJ6oIX","https://api.spotify.com/v1/audio-analysis/2TFXdRFnNtBCIWjDtJ6oIX",298981,4
