"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"110","7gWumE1wMALHXANLSIt054","Dreezy","drill, rap, trap music","related",2,"Remaking a song from the hottest artist in the industry is a dicey proposition. For most emerging artists, it’s a bad move, one that keeps them on the musical periphery. For Dreezy, her rendition of Nicki Minaj and Lil Herb’s “ChiRaq” catapulted her to national prominence because of her fiery delivery, ferocious lyricism and magnetic microphone presence.
“I’m a fan of Nikki Minaj and I like what she did on the original ‘Chiraq’ with Lil Herb,” Dreezy says of the 2014 cut. <a href=""https://www.last.fm/music/Dreezy"">Read more on Last.fm</a>","20s34XSPIiYMGSFDRSs24t","Body","https://p.scdn.co/mp3-preview/7ff95db51461d9fd7ef12f1858ef2fd416a813d4","https://i.scdn.co/image/25754069382ae9b2d43a4c6b6be9b2336d3dd177"
"111","3tQx1LPXbsYjE9VwN1Peaa","Marc E. Bassy","","related",2," <a href=""https://www.last.fm/music/Marc+E.+Bassy"">Read more on Last.fm</a>","52qH79XktzCUPkN0dlRbUs","You & Me","https://p.scdn.co/mp3-preview/5db774aeb59b08cc5edcceb5d93c4c681513de90","https://i.scdn.co/image/ea78d391de92ca13b88f1279768f1ab39772dc1e"
"112","5fW1JQP4DfDyNqvYQ5m4Ju","Tunji Ige","escape room, underground hip hop","related",2,"19-year old Philadelphia native Tunji Ige is somewhere in a basement in Pennsylvania writing songs, and amazing ones at that. A West Chester University student, Tunji dropped his first mixtape, ""The Love Project"", on December 3, 2014. The tape was to released to lots of hype and positive reviews. Tunji released his 1st EP, ""Missed Calls"", on March 30, 2016. The album went on to receive an 85 from HNHH and a 6.8 from Pigeons and Planes. On July 8 of the same year he released a mixtape for his birthday, called ""King of July"". <a href=""https://www.last.fm/music/Tunji+Ige"">Read more on Last.fm</a>","7qqtYJj2vaSiZcYq4AyIne","On My Grind","https://p.scdn.co/mp3-preview/b21ac76a0ff27bc56b83263df0fcb20ee084de26","https://i.scdn.co/image/cc453976af8e4d8263e78d4ddef19986ae4087f0"
"113","3BYzEWh3pY0DZpMN0hFufv","Chaz French","underground hip hop","related",2," <a href=""https://www.last.fm/music/Chaz+French"">Read more on Last.fm</a>","7rRSWai8dKCegNY2eHUJ1x","Ready","https://p.scdn.co/mp3-preview/383b69f272231577e0d3488246dd95b1e9858201","https://i.scdn.co/image/b4c3873427764fce90e03b3ef857ce3aaca087a7"
"114","00Z3UDoAQwzvGu13HoAM7J","Skizzy Mars","underground pop rap","related",2,"http://skizzymars.com
https://www.facebook.com/SkizzyMars
https://twitter.com/SkizzyMars
http://instagram.com/skizzymars
https://www.youtube.com/user/SkizzyMars
https://soundcloud.com/skizzymars <a href=""https://www.last.fm/music/Skizzy+Mars"">Read more on Last.fm</a>","0MuqFuh4MerIiFsYWuEFaP","Do You There (feat. Marc E. Bassy)","https://p.scdn.co/mp3-preview/f63c9e10035346625eda31447f43ab64aff681e1","https://i.scdn.co/image/ff824219c8506ea0674991d45f3afa8a7166bac8"
"115","3jHBxvZ9gbBkZ17wKUqVsO","Kent Jones","dwn trap, trap music","related",8,"1. Kent Jones (born April 14, 1993) is an American rapper, songwriter and record producer from Miami, Florida. He is best known for his debut single ""Don't Mind"", which reached number 10 on the Billboard Hot 100

2. A Missouri native, Kent moved to New York in 1986 and held a variety of journalism jobs working at InStyle and People and contributing freelance humor articles to various publications. In 1996, he discovered the 'far more legitimate field of fake news' at The Daily Show on Comedy Central, where he was a writer for five years. <a href=""https://www.last.fm/music/Kent+Jones"">Read more on Last.fm</a>","27PmvZoffODNFW2p7ehZTQ","Don't Mind","https://p.scdn.co/mp3-preview/d239d792c6a8c706ff0e57aa7b38eaa1b3a5ad48","https://i.scdn.co/image/a171e1390d6095e3db0a95b09bf80f0c2a3d2e00"
"116","3XVpDdKav6C6zwlDXPhMEO","Kamaiyah","trap music","related",3,"Kamiayah holds it down for her hometown Oakland on her debut mixtape A Good Night in the Ghetto with what a primary thrust of vintage Bay blappers bolstered by the 21-year-old's eclectic musical sensibilities (everything from synth pop and funky electric piano-driven soul). 
 <a href=""https://www.last.fm/music/Kamaiyah"">Read more on Last.fm</a>","7gSQISqfeASvspxKlNuVrt","Break You Down","https://p.scdn.co/mp3-preview/5d74d2b3fdb699a98e8c61538e4d0a706236999c","https://i.scdn.co/image/1d85af77590be085cdd6e19520e757398bfa58a3"
"117","4V8LLVI7PbaPR0K2TGSxFF","Tyler, The Creator","hip hop, indie r&b, pop rap, rap, southern hip hop, trap music","related",3,"Tyler Okonma (born March 6, 1991) is Tyler, The Creator, an American rapper, record producer, director, fashion designer, and the head of his own independent record label, Odd Future Records. He is the leader of Los Angeles, California, USA hip-hop collective Odd Future Wolf Gang Kill Them All (OFWGKTA). Since his first recordings debuted on The Odd Future Tape in 2007, he has rapped on, and produced for, nearly every OFWGKTA release. 

Tyler, The Creator is Okonma's most commonly used alias <a href=""https://www.last.fm/music/Tyler,+the+Creator"">Read more on Last.fm</a>","75kiQfmmuQwgquZ9RLSvuA","Domo23","https://p.scdn.co/mp3-preview/3c67368ca23a5d3f4dfbc43862f183b4ae8489bd","https://i.scdn.co/image/2fa0abe191b9074b96022c163c5124419b3580db"
"118","4clNfIMZF4czZ4qTt0EFYx","Uber Everywhere","","related",3," <a href=""https://www.last.fm/music/Uber+Everywhere"">Read more on Last.fm</a>",NA,NA,NA,"NULL"
"119","3B3x7PD2iS8fHPCmWLtXNi","Kevin ""Chocolate Droppa"" Hart","","related",2," <a href=""https://www.last.fm/music/Kevin+%22Chocolate+Droppa%22+Hart"">Read more on Last.fm</a>","2NBgfMo1xvE7D3o18zirjB","All Day","https://p.scdn.co/mp3-preview/6e6c6a75c88cec9fa59a930269997b6c6be68362","https://i.scdn.co/image/28c09f49fa985854028976952db044067193320e"
