0,1
1,1852.37355366
5,1328.70011598
10,1269.42533261
20,1232.42283835
30,1223.74794855
40,1218.98022039
50,1216.58380933
60,1213.69333121
70,1211.9008217
80,1210.88235324
90,1210.39247086
100,1209.17583976
200,1206.67057221
300,1205.30534725
