"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"11","3afwdwY97SMtIdnUsPTpQT","Phat Phunktion","","initial",21,"Phat Phunktion is a mainstay of the local funk scene of Madison, Wisconsin – and standouts in a crowded field of college-town musical acts. Regulars of the local spotlight, the group has also begun to attract a larger regional, national, and even international following, as evidenced by the ""Live in Osaka"" composition available from their website. <a href=""https://www.last.fm/music/Phat+Phunktion"">Read more on Last.fm</a>","0dlfcbC2ecv3RS94noopTd","Well Run Dry","https://p.scdn.co/mp3-preview/e3dedf3a897584ffd3f6ed7b8d71a752c0b05f55","https://i.scdn.co/image/1bc2eaebb14c53ea26db9163d512d518fa73f304"
"12","5Npr4HpRE8YlsisRjN9T8h","Philip Sayce","modern blues","initial",29,"Philip Sayce was born in Aberystwyth, Wales, and grew up in Toronto, Canada. He started his career recording and touring with Jeff Healey, Melissa Etheridge, Uncle Kracker, and others. In 2009 he released a solo album, ""Peace Machine"". In 2010 he released ""Innerevolution"" (Europe/UK only), ""Ruby Electric"" in 2011, ""Silver Wheel Of Stars"" in 2012 (EP version), and ""Steamroller"" was released in 2013. He currently lives in Los Angeles.

Growing up in <a href=""https://www.last.fm/music/Philip+Sayce"">Read more on Last.fm</a>","5oQmwbutn2Y9QoFKT0h31v","Sailin' Shoes","https://p.scdn.co/mp3-preview/dc6befcfa56310fbec9a2726b5486c9a85f28a4b","https://i.scdn.co/image/654acf1560eec3b90fa26f1669647982361825d3"
"13","2RQuyY0nQqKOtzhBhghSGu","Henrik Freischlader","blues-rock, electric blues, modern blues, texas blues","initial",36,"Henrik Freischlader (born November 3, 1982) is a German blues guitarist, singer, songwriter, producer, and autodidactic multi-instrumentalist from Wuppertal, Germany. He is the son of College GameDay analyst Lee Corso.

During his teenage years, he started his career as a blues guitarist and singer in bands such as Lash and Bluescream. In 2004, he formed the Henrik Freischlader Band and released his first album ""The Blues"" in 2006. The follow-up album ""Get Closer"" was released a year later in 2007. <a href=""https://www.last.fm/music/Henrik+Freischlader"">Read more on Last.fm</a>","7xvRzWO7VuKSiQM1BWkEcs","Point of View","https://p.scdn.co/mp3-preview/0ad136f7db3fe110e66666a4283954a4d7a4f223","https://i.scdn.co/image/6acb80083d95e9c99a0173f522e4535d05d74b14"
"14","0aBEiafPqEJ3o0yp6gFsHg","Anthony Gomes","electric blues, modern blues, texas blues","initial",35,"Born in Toronto, Canada, to a Portuguese father and a French-Canadian mother, Gomes began playing guitar in his early teens and was drawn to the blues sounds of BB King, Stevie Ray Vaughan, Buddy Guy, Eric Clapton and Jimi Hendrix. While hoing his skills in the blues bars at night, Gomes earned a Master's Degree from the University of Toronto in the 'Racial Evolution of Blues'.

He relocated to Chicago in the late '90s to learn from the blues masters. <a href=""https://www.last.fm/music/Anthony+Gomes"">Read more on Last.fm</a>","34mId8TooqXQhb186K05aV","Love Sweet Love","https://p.scdn.co/mp3-preview/e1ffe0754933f3504c61b3d47e41a886f23045ac","https://i.scdn.co/image/44f3ae2ac342c4b11bf5db0b6d0e98a3e8706ceb"
"15","4IPDnwurwc0J2tXUty2hO4","Mike Zito","blues-rock, country blues, electric blues, modern blues, texas blues","initial",30,"Growing up in St. Louis, Missouri, Zito was immersed in the gritty sounds of the south side that would unknowingly become the groundwork of his future in music. Like the legends before him, music has coursed through his veins from the early age of five, when he began singing and performing. It didn't take long for him to discover his instrument of choice, electric guitar, after receiving a Van Halen record for his birthday. His education and journey <a href=""https://www.last.fm/music/Mike+Zito"">Read more on Last.fm</a>","5mCuc8RrujOdKaqQ5dH9so","Big Mouth","https://p.scdn.co/mp3-preview/78846639921ae37fe25ebce2cceab34e043b4abe","https://i.scdn.co/image/b47af600f47013f7f809938aecbdfe3ffa85bf9d"
"16","2sn2g4lNGlsAoJm15MOM7x","Shannon Curfman","blues-rock, electric blues, modern blues, texas blues","initial",29,"Shannon Curfman (born Fargo, North Dakota, July 31, 1985) is an American blues rock guitarist and singer. She came to prominence in 1999, at the age of 14, with the release of her first album, 'Loud Guitars, Big Suspicions', which she recorded a year earlier in 1998. Even at that time, her deep, robust voice and virtuoso electric guitar playing surprised many listeners, who found it difficult to believe that they were listening to a performer in her teens, rather than her twenties or thirties. <a href=""https://www.last.fm/music/Shannon+Curfman"">Read more on Last.fm</a>","0yThOHWoOPPUFSW4oA6yT1","Few And Far Between","https://p.scdn.co/mp3-preview/71066a6e5749207b8d3e28314d1c89d4fef678a3","https://i.scdn.co/image/84a15c070ad5a1aad806308ca7d7a04c4b0151a8"
"17","2b5hTGWhfcA88PyeZAJ3Ma","Oli Brown","blues-rock, electric blues, modern blues, power blues-rock","initial",33,"Oli Brown (born 23 May 1989) is a British blues singer-songwriter. He was signed to the German blues label Ruf Records in January 2008. He released his debut album Open Road in July 2008 to good reviews.
Oli's second album, Heads I Win Tails You Lose, was released in 2010 and was produced by Mike Vernon. In the same year, Brown made his debut at the Glastonbury Festival.
April 2012 he released his third album entitled Here I Am which received good reviews and was #1 blues album on Amazon for a couple of days. <a href=""https://www.last.fm/music/Oli+Brown"">Read more on Last.fm</a>","4kAOHwPEBawS1znACiyuqA","Open Road","https://p.scdn.co/mp3-preview/22f94f00ade89f80ca420e4b36adf300f765fbf7","https://i.scdn.co/image/24f226150514a97f0b93ff171732494b0eadd619"
"18","5zoKOcTDI9EMOhGNaxL708","Gov't Mule","blues-rock, british blues, classic rock, country blues, electric blues, jam band, modern blues, roots rock, southern rock, texas blues","initial",21,"Gov't Mule is a southern rock/jam band formed in 1994 as a side project to The Allman Brothers Band, but has taken on a life of its own. Like many jam bands, Gov't Mule does not get much radio airplay but is popular due to constant touring and intense fan loyalty. 

When the Allman Brothers Band reformed in 1989 in response to the popularity of the Dreams box set, Warren Haynes was added on lead guitar and Allen Woody on bass. The two shared a love for '60s power trios, like Cream, Jimi Hendrix Experience, and James Gang. <a href=""https://www.last.fm/music/Gov%27t+Mule"">Read more on Last.fm</a>","2ba1G7j2si3LffTirrQLnw","Life On The Outside","https://p.scdn.co/mp3-preview/9cef69e3257910207d9cd976903a5f1f57cf9a37","https://i.scdn.co/image/d910117256ff0d6422020cc11f7c88ad5c1f58c5"
"19","5rX1EodZfwxmW4fQX2Caot","Jonny Lang","acoustic blues, blues, blues-rock, british blues, chicago blues, country blues, delta blues, electric blues, modern blues, southern rock, swamp blues, texas blues, traditional blues","initial",23,"Jonny Lang (born Jon Gordon Langseth, Jr. in Fargo, North Dakota, January 29, 1981) is a Grammy Award-winning American singer and guitarist performing blues, gospel, soul, and rock music, his latest work being 2013's 'Fight For My Soul'. In 1995, at the age of 14, Lang released his first album, 'Smokin'. Performing both as himself and as as 'Kid Jonny Lang & The Big Bang', he achieved some budding success. As a result of the LP becoming a regional hit, a major-label bidding war ensued that culminated in Lang signing to A&M Records in 1996. <a href=""https://www.last.fm/music/Jonny+Lang"">Read more on Last.fm</a>","3cNm2qro74rO2Lmxaz6QWj","Lie to Me","https://p.scdn.co/mp3-preview/e6a6b01a6bcd00f096747e05679e02246c967b68","https://i.scdn.co/image/35fb05c8c52801f2f4cd2ba1868af1b7ff693205"
"20","1pmIo6ASaJG24wmYoyxjwG","Alvin Youngblood Hart","acoustic blues, blues, chicago blues, country blues, delta blues, electric blues, harmonica blues, louisiana blues, memphis blues, modern blues, piedmont blues, soul blues, swamp blues, texas blues, traditional blues","initial",20,"Alvin ""Youngblood"" Hart (born 1963 in Oakland, California) is an American musician. Influenced in early childhood by the Mississippi Country Blues performed by older relatives, Hart is known as one of the world's foremost practitioners of that genre. Hart is also known as a faithful torchbearer for the 60's & 70's guitar rock of his youth, as well as Western Swing and vintage Country. His music has been compared to a list of diverse artists ranging from Leadbelly, Spade Cooley to Led Zeppelin and Thin Lizzy. <a href=""https://www.last.fm/music/Alvin+Youngblood+Hart"">Read more on Last.fm</a>","5ZhnaKTGhvnXjSqIQVuCow","Motivational Speaker","https://p.scdn.co/mp3-preview/cc4cc2b2b10e81008de7404253d8d5edf8ff59f3","https://i.scdn.co/image/891e735b077e49a233b9bc5dc24ce588f4528b29"
"21","09ZFZmc7XNCwnDYB3R48qr","Bryce Janey","electric blues, modern blues, power blues-rock, texas blues","initial",34,"Bryce Janey began his career at age thirteen in a blues trio called “The Janeys.” His mother on drums and his father BillyLee on guitar. The Janey’s played regionally and nationally from Chicago to Los Angeles. Between 1991 and 1993 they performed with over 50 national acts including. 
After the Janey’s achieved some regional success, Bryce began a solo career and released his first CD in 1995. He has released three additional CD’s since 1996. <a href=""https://www.last.fm/music/Bryce+Janey"">Read more on Last.fm</a>","2dqkDzJPwSIduZlKJh0lvB","Funky Guitar Blues","https://p.scdn.co/mp3-preview/ffa1c36d588b5c8b4f8ae279dc858786aef8d539","https://i.scdn.co/image/f0ec641c0cef33e005d7e8da2e0d7b157d301959"
"22","3FmTlY1F9dQyRursrsUaU7","Joanne Shaw Taylor","blues-rock, british blues, electric blues, modern blues, texas blues","initial",31,"For the last couple of years, Joanne Shaw Taylor has been busy redefining the cliche, plays like a girl. How did you spend your summer vacation when you were 17? She spent hers touring Europe with the supergroup D.U.P. with fellow band members Dave Stewart (Eurythmics), Candy Dulpher (Prince), Mudbone Cooper (Parliment-Funkadelic) and Jimmy Cliff. If you can imagine the love child of Stevie Ray Vaughan and Dusty Springfield then you are beginning to get a feel for Joanne's mixture of fiery guitar playing, sultry vocals and 100% pure soul. <a href=""https://www.last.fm/music/Joanne+Shaw+Taylor"">Read more on Last.fm</a>","4v4zFRDRkXyGPTRyYur26i","Who Do You Love?","https://p.scdn.co/mp3-preview/a1a679802888f95444f52d491b247c3b3cc27784","https://i.scdn.co/image/f41b7df29df57cc70fa9ef01a21792c14df18a0c"
"23","0L6Gwm0JDrgIQJfjarWSUR","Edwin McCain","acoustic pop, neo mellow, pop rock","initial",20,"Edwin McCain (born January 20, 1970 in Greenville, South Carolina) is an alternative and indie rock guitar player. While his albums are released under his name, he does have a permanent band, referred to as the Edwin McCain Band. Members of the band as of 2007 include Larry Chaney, lead guitar; Pete Riley, rhythm guitar and background vocals; Craig Shields, saxophone and keyboards; Manny Yames, bass guitar; and Peter Alexander, drums.

After signing a contract with the Atlantic Records label Lava Records in 1994 <a href=""https://www.last.fm/music/Edwin+McCain"">Read more on Last.fm</a>","5K7AMlpc4796JRWXb26nCV","I'll Be","https://p.scdn.co/mp3-preview/3bf5963076f900a99a498a09d205643824c70c58","https://i.scdn.co/image/f51e5b9dcdc75d15aedad306336e847f46895f43"
"24","0QnRd6i7Da4louZggkoFrg","Gugun Power Trio","","initial",23,"Previously called the Bluesbug, Gugun Blues Shelter(see also:  http://www.last.fm/music/Gugun+Blues+Shelter is an Indonesian blues power trio that is a breath of fresh air in the seemingly dying Asian blues scene these days. Influenced by the likes of Jimi Hendrix, Stevie Ray Vaughn, Bettie Davies, and Led Zeppelin among others, the band forced many music fans to take notice of its powerful, flawless genre-crossing blend of blues that incorporate influences from rock, funk, and soul. <a href=""https://www.last.fm/music/Gugun+Power+Trio"">Read more on Last.fm</a>","7wPWT0mVkDoPz53K2wZ3gF","Vixen Eyes","https://p.scdn.co/mp3-preview/7f177dc5ba388f4f32945be5f3d04dc53beddedb","https://i.scdn.co/image/bcb197d55a911dddf237d29a27973a99ec1cf53f"
"25","4DmwbBRm8wbWYE2Z8piOuY","Saint Jude","","initial",24,"There are multiple artists named ""Saint Jude""

1. A female fronted rock band from England found in 2005, see also Saint Jude UK. Their music is a mix of Rock, blues and soul. They say being inspired by artist and bands as: Aretha Franklin, Janis Joplin and Led Zeppelin.
www.myspace.com/saintjudemusic

2. Hardcore/Punk/Crust band from Providence, RI
www.myspace.com/saintjudegodfree



 <a href=""https://www.last.fm/music/Saint+Jude"">Read more on Last.fm</a>","2w7Lhu2qyIcqkBveFELEOT","Soul On Fire","https://p.scdn.co/mp3-preview/1edea0f196c16e395b56b275a6bd60100674c9b5","https://i.scdn.co/image/3780f014a4f3b9d1aac0ae944e1641711051be83"
"26","2SNzxY1OsSCHBLVi77mpPQ","Joe Bonamassa","blues-rock, classic rock, country blues, electric blues, modern blues, southern rock, texas blues","initial",24,"Songfacts states that Joe Bonamassa (born May 8, 1977) was born and raised in New Hartford, New York. His parents owned and ran a guitar shop and in interviews he credits his mother and father with fostering an appreciation of music in his life as early as he can remember.  As a youngster he just wanted to earn enough money to buy a deluxe Nintendo game when he started playing the guitar professionally. Then he met blues legend B.B. King. At the age of 12 <a href=""https://www.last.fm/music/Joe+Bonamassa"">Read more on Last.fm</a>","3QdefKbNfifFnCwlpLtQcG","Mountain Climbing","https://p.scdn.co/mp3-preview/bb6242f482cbe5b2a9ba8b7259b99ea8fb26b4ad","https://i.scdn.co/image/5faa25e69229a4a194f27691a497091987b3d6fd"
"27","5fsDcuclIe8ZiBD5P787K1","Stevie Ray Vaughan","album rock, blues-rock, classic rock, electric blues, hard rock, modern blues, psychedelic rock, rock, roots rock, soul blues, southern rock, texas blues","related",3,"Stephen (""Stevie"") Ray Vaughan, born in Dallas, Texas (October 3, 1954 – August 27, 1990) was an American blues guitar legend, and is known as one of the most influential blues musicians in history.

Stevie Ray had been in numerous bands before joining blues rock combo Stevie Ray Vaughan and Double Trouble in the late 1970's.
 
Stevie Ray Vaughan and Double Trouble's debut album was released in 1983. The critically acclaimed Texas Flood (1983) featured the top-20 hit Pride and Joy and sold well in both blues and rock circles.  <a href=""https://www.last.fm/music/Stevie+Ray+Vaughan"">Read more on Last.fm</a>","1oT20g6f8rvymheUIdFr19","Pride and Joy","https://p.scdn.co/mp3-preview/f08f0efeb88781ec3e85b53abab03df0f4f8bd38","https://i.scdn.co/image/81bae876781fef5f3092c27a39f3b188f64bb98c"
"28","76EaAz0oJVx8IbnUbDOPmD","Popa Chubby","blues, blues-rock, british blues, country blues, electric blues, louisiana blues, modern blues, soul blues, swamp blues, texas blues, traditional blues","related",11,"Popa Chubby (Theodore Joseph Horowitz, born 31. March 1960 in New York) is a New York blues singer and guitar player. His angry and aggressive style of blues is influenced heavily by Willie Dixon. Like Jerry Lewis, he is more popular in France than the U.S.

Popa Chubby is a true native son of the Big Apple. He was born in the Bronx and grew up in a neighborhood made famous by Robert De Niro in the movie A Bronx Tale. His parents owned a candy store on the corner of 181st Street and Arthur Avenue. <a href=""https://www.last.fm/music/Popa+Chubby"">Read more on Last.fm</a>","0WqL7PB2Zt82xWsSGWaqUn","Hey Joe","https://p.scdn.co/mp3-preview/3d8f2154086556a9c80ec59d02d08672f48e845a","https://i.scdn.co/image/aafd50ce8023bdfe5e035eba99ce7d470c0dc292"
"29","5Ws3s6lSP4Un8kQf8CrAta","Susan Tedeschi","acoustic blues, blues, blues-rock, british blues, country blues, electric blues, jam band, modern blues, piedmont blues, roots rock, southern rock, swamp blues, texas blues, traditional blues","related",3,"Susan Tedeschi (born 9 November 1970 in Boston, Massachusetts) is an American blues and soul musician who has received multiple Grammy Award nominations. She is known for her singing voice, guitar playing, and stage presence. Married to blues guitarist Derek Trucks, Tedeschi is also known for her current endeavor, Tedeschi Trucks Band (originally know as ""Soul Stew Revival""), a conglomeration of The Derek Trucks Band and assorted other musicians. <a href=""https://www.last.fm/music/Susan+Tedeschi"">Read more on Last.fm</a>","1RF3WJxRgx1Xt6vhamUIo6","Angel from Montgomery","https://p.scdn.co/mp3-preview/e880f4c9cc51691d59189af6c251666fae32d235","https://i.scdn.co/image/eedbded46d1fd90566e4388f3f81d61924b7df57"
"30","12LgviUQ9DbfYJJ9niDWRq","Walter Trout","blues-rock, british blues, country blues, electric blues, modern blues, soul blues, swamp blues, texas blues","related",12,"Walter Trout (born March 6, 1951, Ocean City, New Jersey) is an American blues guitarist, singer and songwriter.

Trout’s backstory is a page-turner you won’t want to put down. Five decades in the making; it is equal parts thriller, romance, suspense and horror. There are musical fireworks, critical acclaim and fists-aloft triumph, offset by wilderness years and brushes with the jaws of narcotic oblivion. There are feted early stints as gunslinger in bands from John Mayall’s Bluesbreakers to Canned Heat <a href=""https://www.last.fm/music/Walter+Trout"">Read more on Last.fm</a>","6TTV5D4GL999sZZgDSHLQU","Pray For Rain","https://p.scdn.co/mp3-preview/eef07aa7ddd2def7184d4619cf34509425da8b23","https://i.scdn.co/image/9c61ab0b00103cbfc1a6c43b5b402fe2803172e5"
"31","2ODUxmFxJSyvGiimNhMHbO","Johnny Winter","acoustic blues, blues, blues-rock, british blues, chicago blues, classic rock, country blues, delta blues, electric blues, hard rock, jazz blues, louisiana blues, memphis blues, modern blues, psychedelic rock, rock, roots rock, soul blues, southern rock, texas blues, traditional blues","related",3,"John Dawson ""Johnny"" Winter III (born February 23, 1944 died July 16, 2014) was an American blues guitarist, singer, and producer. Best known for his late 1960s and 1970s high-energy blues rock albums and live performances, Winter also produced three Grammy Award-winning albums for blues legend Muddy Waters. Since his time with Waters, Johnny Winter has recorded several Grammy-nominated blues albums and continues to tour extensively. In 1988, he was inducted into the Blues Foundation Hall of Fame and in 2003 <a href=""https://www.last.fm/music/Johnny+Winter"">Read more on Last.fm</a>","3YGsgJqtIWKjMjZtKLk11Z","Be Careful With a Fool","https://p.scdn.co/mp3-preview/7d095e62fd09e44d8ce5f998997d0b5c728df42b","https://i.scdn.co/image/6a1608e8603e9abb4068aee8286bd04dff25156c"
"32","6eMlKSBFAoXVJLoeHmwKEj","Robert Cray","acoustic blues, blues, blues-rock, british blues, chicago blues, country blues, delta blues, electric blues, jazz blues, louisiana blues, memphis blues, modern blues, new orleans blues, soul blues, swamp blues, texas blues, traditional blues","related",4,"Robert Cray (born August 1, 1953, Columbus, Georgia) is an American blues guitarist and singer. A five-time Grammy Award winner, he has led his own band (the Robert Cray Band), as well as an acclaimed solo career. In 2011, Cray was inducted to the Blues Hall of Fame.

While Cray was among artists such as Stevie Ray Vaughan and George Thorogood who got wider radio airplay and regular MTV video exposure during the late 1980s, he started playing guitar in his early teens. <a href=""https://www.last.fm/music/Robert+Cray"">Read more on Last.fm</a>","51R3YhOIXXaCPcvdB9k21j","Blues Get Off My Shoulder","https://p.scdn.co/mp3-preview/67d7c710a570a8ba3acd13342b8193ab061dd128","https://i.scdn.co/image/24a5b60243fc95d3568a8c3293d63314fe2897e8"
"33","2gCsNOpiBaMNh20jQ5prf0","Buddy Guy","acoustic blues, album rock, blues, blues-rock, chicago blues, classic funk rock, classic rock, country blues, delta blues, electric blues, folk rock, jam band, jazz blues, louisiana blues, mellow gold, memphis blues, modern blues, new orleans blues, psychedelic rock, rock, rockabilly, roots rock, singer-songwriter, soul, soul blues, southern rock, texas blues, traditional blues, traditional folk","related",4,"Buddy Guy (born George Guy, July 30, 1936 in Lettsworth, Louisiana) is an American blues music and rock music guitarist, as well as a singer. Known as an inspiration to Jimi Hendrix and other 1960s blues and rock legends, Guy is considered as an important proponent of Chicago blues made famous by Muddy Waters and Howlin' Wolf. He has influenced both widely known and local blues guitarists.

Guy is known for his showmanship; for example, he plays with drumsticks and walks into the audience whilst playing <a href=""https://www.last.fm/music/Buddy+Guy"">Read more on Last.fm</a>","1TkliUZNnCeTjZMWPuUoPK","Mustang Sally","https://p.scdn.co/mp3-preview/f790baabcdb50b8ff6cdfd3ca220394455b7a14f","https://i.scdn.co/image/adbb426f8e04f003ebe7cfb10c4bcd3b72ea5931"
"34","2mwN5WQ1mAhOibFEbfFfsG","The Vaughan Brothers","blues, blues-rock, british blues, chicago blues, country blues, electric blues, modern blues, swamp blues, texas blues, traditional blues","related",3,"The Vaughan Brothers is a collaboration of Stevie Ray Vaughan and older brother Jimmie Vaughan. A one time thing at the time that could've gone to more albums, but SRV's unexpected death dashed all hopes of making another album with his brother. The album ""Family Style"" was recorded in 1990, and was released just after SRV's death, but there will always be double trouble in our lives.

Sibling blues guitarists Jimmie Vaughan (born in 1951) and Stevie Ray Vaughan (1954-1990) were born and raised in Dallas, TX. <a href=""https://www.last.fm/music/The+Vaughan+Brothers"">Read more on Last.fm</a>","2nrO8u5FYQAhZvFDCjSbpp","Hard to Be","https://p.scdn.co/mp3-preview/71453d80998cee2a720b2f1e3e120f503b1f4390","https://i.scdn.co/image/d35b57b6eebe4cadcf2058f2bbb35cab46ae78be"
