"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"15","spotify:track:3fvNrRsXutjz8ZuMS67eBN","Summer Nights - Tiësto’s Deep House Remix",59,"https://p.scdn.co/mp3-preview/da613238229a41f766f7dddafe449d471c833082","Tiësto",0.616,0.887,5,-3.914,0,0.0568,0.0114,0,0.387,0.427,123.984,"audio_features","3fvNrRsXutjz8ZuMS67eBN","https://api.spotify.com/v1/tracks/3fvNrRsXutjz8ZuMS67eBN","https://api.spotify.com/v1/audio-analysis/3fvNrRsXutjz8ZuMS67eBN",192097,4
"16","spotify:track:7iNfJJ7468b5o5C1xKrDTP","Hero",63,"https://p.scdn.co/mp3-preview/ea65955a22390f8bcbfcbd8630fc471e22be5330","Jay Cosmic",0.562,0.916,1,-2.489,1,0.059,0.151,0,0.122,0.204,127.987,"audio_features","7iNfJJ7468b5o5C1xKrDTP","https://api.spotify.com/v1/tracks/7iNfJJ7468b5o5C1xKrDTP","https://api.spotify.com/v1/audio-analysis/7iNfJJ7468b5o5C1xKrDTP",217510,4
"17","spotify:track:3yYcodW2Ig0oZe9SoyLUnp","Light That's Never Fading (Radio Edit)",61,"https://p.scdn.co/mp3-preview/ee14f28f8245f0d06c230c98fa0afbcd6303834d","Dyve",0.583,0.805,0,-4.219,1,0.066,0.136,0,0.234,0.406,127.986,"audio_features","3yYcodW2Ig0oZe9SoyLUnp","https://api.spotify.com/v1/tracks/3yYcodW2Ig0oZe9SoyLUnp","https://api.spotify.com/v1/audio-analysis/3yYcodW2Ig0oZe9SoyLUnp",229680,4
"18","spotify:track:0nkeYU44dCkfAnztt0ffm3","Tell Me Why",52,"https://p.scdn.co/mp3-preview/8672c9d6a09053f3e147f3c00a75d39e2a3c50cc","Sagan",0.627,0.984,4,-1.873,0,0.0618,0.22,0.257,0.591,0.289,126.041,"audio_features","0nkeYU44dCkfAnztt0ffm3","https://api.spotify.com/v1/tracks/0nkeYU44dCkfAnztt0ffm3","https://api.spotify.com/v1/audio-analysis/0nkeYU44dCkfAnztt0ffm3",191905,4
"19","spotify:track:09PvKezSqiAvKDCvkpi4xm","How Else - David Guetta Remix",60,"https://p.scdn.co/mp3-preview/81251afe25a43faa5be3ae787f202a7e69299b1d","Steve Aoki",0.745,0.717,6,-6.621,1,0.0353,0.00367,0.0453,0.104,0.253,130.011,"audio_features","09PvKezSqiAvKDCvkpi4xm","https://api.spotify.com/v1/tracks/09PvKezSqiAvKDCvkpi4xm","https://api.spotify.com/v1/audio-analysis/09PvKezSqiAvKDCvkpi4xm",295385,4
"20","spotify:track:1aBnI6574iiukzB0OVSRuh","Scream - Radio Edit",50,"https://p.scdn.co/mp3-preview/2ecb8520cd01ba0415197fbb8a2c27a3aedb0850","Andrea Oliva",0.708,0.878,9,-11.019,1,0.0441,0.0237,0.898,0.103,0.568,123.007,"audio_features","1aBnI6574iiukzB0OVSRuh","https://api.spotify.com/v1/tracks/1aBnI6574iiukzB0OVSRuh","https://api.spotify.com/v1/audio-analysis/1aBnI6574iiukzB0OVSRuh",210732,4
"21","spotify:track:4Z1t1aMRif8ES212kTN8H2","Whole Heart",74,"https://p.scdn.co/mp3-preview/5e5b82c8e80c89bc0b1f690d3f997c62694a9b5d","Gryffin",0.5,0.677,9,-7.237,1,0.0869,0.0427,1.32e-05,0.171,0.208,163.951,"audio_features","4Z1t1aMRif8ES212kTN8H2","https://api.spotify.com/v1/tracks/4Z1t1aMRif8ES212kTN8H2","https://api.spotify.com/v1/audio-analysis/4Z1t1aMRif8ES212kTN8H2",225200,4
"22","spotify:track:149kdyQwLdqHBjXbbNS7FY","All I Ever Wanted",65,"https://p.scdn.co/mp3-preview/67f63dd0f3dd3b824834161d3804ee7fbf273309","Michael Brun",0.552,0.907,2,-6.471,1,0.0351,0.0525,0.0454,0.122,0.57,126.995,"audio_features","149kdyQwLdqHBjXbbNS7FY","https://api.spotify.com/v1/tracks/149kdyQwLdqHBjXbbNS7FY","https://api.spotify.com/v1/audio-analysis/149kdyQwLdqHBjXbbNS7FY",253165,4
"23","spotify:track:3XC7XxAo5G6aFN0bIwJNkE","Anything",57,"https://p.scdn.co/mp3-preview/6caffb7ea35bb9dee11d64be29ce91d5822536f5","Frank Pole",0.478,0.871,10,-4.716,1,0.274,0.0274,0,0.111,0.331,122.337,"audio_features","3XC7XxAo5G6aFN0bIwJNkE","https://api.spotify.com/v1/tracks/3XC7XxAo5G6aFN0bIwJNkE","https://api.spotify.com/v1/audio-analysis/3XC7XxAo5G6aFN0bIwJNkE",221623,4
"24","spotify:track:7GQPDvgbcFRLSiiKSObmSW","A Thousand Miles",62,"https://p.scdn.co/mp3-preview/46bd7bb2c4ad02dda04d14ad08f38d897794dbf3","Julian Jordan",0.542,0.765,10,-4.87,0,0.0714,0.0301,0,0.144,0.252,127.987,"audio_features","7GQPDvgbcFRLSiiKSObmSW","https://api.spotify.com/v1/tracks/7GQPDvgbcFRLSiiKSObmSW","https://api.spotify.com/v1/audio-analysis/7GQPDvgbcFRLSiiKSObmSW",195000,4
"25","spotify:track:0N2hNC9WqTaYkyfB9u2ZRG","High",51,"https://p.scdn.co/mp3-preview/568ff274e8d1034a3ddf49c4ebfd4aa46e891021","Toby Green",0.521,0.936,4,-4.758,0,0.114,0.00201,0.658,0.144,0.129,125.109,"audio_features","0N2hNC9WqTaYkyfB9u2ZRG","https://api.spotify.com/v1/tracks/0N2hNC9WqTaYkyfB9u2ZRG","https://api.spotify.com/v1/audio-analysis/0N2hNC9WqTaYkyfB9u2ZRG",157440,4
"26","spotify:track:2cZLzOZgVEv0YXXwOmh54A","Cold Water - Afrojack Remix",61,"https://p.scdn.co/mp3-preview/33776a572842a225789b29ba348e2191d2a82f51","Major Lazer",0.589,0.908,2,-4.495,1,0.0386,0.00617,0.00296,0.0748,0.411,149.983,"audio_features","2cZLzOZgVEv0YXXwOmh54A","https://api.spotify.com/v1/tracks/2cZLzOZgVEv0YXXwOmh54A","https://api.spotify.com/v1/audio-analysis/2cZLzOZgVEv0YXXwOmh54A",190707,4
"27","spotify:track:53qZXwHOD63xcIG1ZES1jg","No Mercy",62,"https://p.scdn.co/mp3-preview/e59601fe458b8976d1f9f2fb559e3b58bfc19331","Mark Villa",0.551,0.901,1,-4.172,1,0.0686,0.0281,0.45,0.138,0.269,125.986,"audio_features","53qZXwHOD63xcIG1ZES1jg","https://api.spotify.com/v1/tracks/53qZXwHOD63xcIG1ZES1jg","https://api.spotify.com/v1/audio-analysis/53qZXwHOD63xcIG1ZES1jg",184762,4
"28","spotify:track:5t5e19EoXJGGt3l6XNnRgx","Invitation (feat. Yade Lauren)",67,"https://p.scdn.co/mp3-preview/b927081b2cd7a27fb49a0c5eeddea8d5a86417a2","Yellow Claw",0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67e-05,0.644,0.585,103.921,"audio_features","5t5e19EoXJGGt3l6XNnRgx","https://api.spotify.com/v1/tracks/5t5e19EoXJGGt3l6XNnRgx","https://api.spotify.com/v1/audio-analysis/5t5e19EoXJGGt3l6XNnRgx",152461,4
"29","spotify:track:558dmcqBAPeA7q4GvaunHy","Run Wild - Alternative Edit Mix Cut",62,"https://p.scdn.co/mp3-preview/0c9929880f46433200e209b51d04f936b0dcccee","Hardwell",0.475,0.838,1,-2.948,0,0.0666,0.00481,0,0.304,0.236,127.921,"audio_features","558dmcqBAPeA7q4GvaunHy","https://api.spotify.com/v1/tracks/558dmcqBAPeA7q4GvaunHy","https://api.spotify.com/v1/audio-analysis/558dmcqBAPeA7q4GvaunHy",224973,4
"30","spotify:track:5GokpIAufFJxKqkJgRtdKD","Sahara",60,"https://p.scdn.co/mp3-preview/324b6c91ebea9d7df950aa123b18d3809a1480d9","DJ Snake",0.596,0.929,9,-1.366,0,0.0321,0.00068,0.338,0.0731,0.107,102.977,"audio_features","5GokpIAufFJxKqkJgRtdKD","https://api.spotify.com/v1/tracks/5GokpIAufFJxKqkJgRtdKD","https://api.spotify.com/v1/audio-analysis/5GokpIAufFJxKqkJgRtdKD",258347,4
"31","spotify:track:0aCsQvJk7VXZ6HCHfV5vtj","The Little Things - Kasbo Remix",64,"https://p.scdn.co/mp3-preview/ca5ac5bf8dfbce5f49155f2e855f35bf76b74715","Big Gigantic",0.485,0.614,10,-5.701,1,0.0411,0.213,2.1e-06,0.0961,0.228,85.027,"audio_features","0aCsQvJk7VXZ6HCHfV5vtj","https://api.spotify.com/v1/tracks/0aCsQvJk7VXZ6HCHfV5vtj","https://api.spotify.com/v1/audio-analysis/0aCsQvJk7VXZ6HCHfV5vtj",183893,4
"32","spotify:track:3kyAIPvdEI0efI9OmqGqyr","Let You Get Away - Extended Mix",62,"https://p.scdn.co/mp3-preview/c79e27e7cf43bbd3538bc4ed3b6a8e0a91cea0cc","Shaun Frank",0.572,0.799,6,-2.867,0,0.125,0.0684,0.000139,0.428,0.321,167.941,"audio_features","3kyAIPvdEI0efI9OmqGqyr","https://api.spotify.com/v1/tracks/3kyAIPvdEI0efI9OmqGqyr","https://api.spotify.com/v1/audio-analysis/3kyAIPvdEI0efI9OmqGqyr",244205,4
"33","spotify:track:3ISYGHoYnu4gos6JNMfL4z","Shelter",76,"https://p.scdn.co/mp3-preview/2312e9b4429d32218bf18778afb4dca0b25ac3f5","Porter Robinson",0.276,0.796,0,-4.499,1,0.0579,0.00293,0,0.184,0.274,199.526,"audio_features","3ISYGHoYnu4gos6JNMfL4z","https://api.spotify.com/v1/tracks/3ISYGHoYnu4gos6JNMfL4z","https://api.spotify.com/v1/audio-analysis/3ISYGHoYnu4gos6JNMfL4z",218965,4
"34","spotify:track:6lryP8CIvVrxajqk6gTj4R","My Way - offaiah Remix",61,"https://p.scdn.co/mp3-preview/6ac8d5d16acf9f926bbd1c82d88c84c9ac77c9dd","Calvin Harris",0.796,0.923,9,-6.872,0,0.0743,0.000552,0.0319,0.11,0.83,123.996,"audio_features","6lryP8CIvVrxajqk6gTj4R","https://api.spotify.com/v1/tracks/6lryP8CIvVrxajqk6gTj4R","https://api.spotify.com/v1/audio-analysis/6lryP8CIvVrxajqk6gTj4R",173987,4
"35","spotify:track:0yZDbbugO7uMYVrTYKvEbB","Be Free",54,"https://p.scdn.co/mp3-preview/888421823b504931d6fd08b9d9971cf2b7af7ee6","Zonderling",0.694,0.936,5,-4.1,0,0.0405,0.0562,0.856,0.0623,0.396,126.035,"audio_features","0yZDbbugO7uMYVrTYKvEbB","https://api.spotify.com/v1/tracks/0yZDbbugO7uMYVrTYKvEbB","https://api.spotify.com/v1/audio-analysis/0yZDbbugO7uMYVrTYKvEbB",188095,4
"36","spotify:track:5Yo9g1Yae7jwZm0OrPptdR","We Are the Ones",54,"https://p.scdn.co/mp3-preview/edfb092cf3feb0edf539ed976849a2abfd7217fd","Myon",0.596,0.794,3,-2.816,1,0.0535,0.118,2.08e-05,0.0954,0.225,127.988,"audio_features","5Yo9g1Yae7jwZm0OrPptdR","https://api.spotify.com/v1/tracks/5Yo9g1Yae7jwZm0OrPptdR","https://api.spotify.com/v1/audio-analysis/5Yo9g1Yae7jwZm0OrPptdR",243750,4
"37","spotify:track:4I1zD6WvoJoLDFWsqcCpMJ","I Want You",67,"https://p.scdn.co/mp3-preview/1d904e318f1599035adc1f058da62a668644c063","Tiësto",0.68,0.867,7,-5.128,0,0.0437,0.0802,0.0423,0.0734,0.277,126.078,"audio_features","4I1zD6WvoJoLDFWsqcCpMJ","https://api.spotify.com/v1/tracks/4I1zD6WvoJoLDFWsqcCpMJ","https://api.spotify.com/v1/audio-analysis/4I1zD6WvoJoLDFWsqcCpMJ",173810,4
"38","spotify:track:3iSZUvpMYxOu0rGgU2jm8d","Feel Like Home",56,"https://p.scdn.co/mp3-preview/6ea6811db1f8cb7a3891327871123293224b776c","Sander Kleinenberg",0.738,0.855,8,-4.153,1,0.0334,0.011,9.38e-05,0.0633,0.5,122.999,"audio_features","3iSZUvpMYxOu0rGgU2jm8d","https://api.spotify.com/v1/tracks/3iSZUvpMYxOu0rGgU2jm8d","https://api.spotify.com/v1/audio-analysis/3iSZUvpMYxOu0rGgU2jm8d",184465,4
"39","spotify:track:4X62Gq4yBqvOXaUfKtogfI","4000",54,"https://p.scdn.co/mp3-preview/7adff9e1206d09f114d9b094e9c8c969745fa26d","La Fuente",0.576,0.762,6,-4.866,0,0.0831,0.00708,0.00013,0.077,0.486,125.976,"audio_features","4X62Gq4yBqvOXaUfKtogfI","https://api.spotify.com/v1/tracks/4X62Gq4yBqvOXaUfKtogfI","https://api.spotify.com/v1/audio-analysis/4X62Gq4yBqvOXaUfKtogfI",200991,4
"40","spotify:track:7LjiYnwicHBZw0m7KSAggS","Monopoly",69,"https://p.scdn.co/mp3-preview/68ba966561a60f79d3afb86df7c23c07d932952c","Mokita",0.5,0.612,5,-7.099,1,0.0348,0.123,2.12e-05,0.195,0.433,94.974,"audio_features","7LjiYnwicHBZw0m7KSAggS","https://api.spotify.com/v1/tracks/7LjiYnwicHBZw0m7KSAggS","https://api.spotify.com/v1/audio-analysis/7LjiYnwicHBZw0m7KSAggS",206256,4
"41","spotify:track:1LRCUgkmbrgeict5dPeYff","The Moment (Novell) - Toby Green Remix",48,"https://p.scdn.co/mp3-preview/f19b99625ac91c2d244fdc4b41c245375e2c9681","Nicky Romero",0.633,0.896,1,-2.229,1,0.0425,0.00712,0.357,0.0943,0.458,126.014,"audio_features","1LRCUgkmbrgeict5dPeYff","https://api.spotify.com/v1/tracks/1LRCUgkmbrgeict5dPeYff","https://api.spotify.com/v1/audio-analysis/1LRCUgkmbrgeict5dPeYff",214286,4
"42","spotify:track:2eLBoT4UP0F26tecO8itY2","Quicksand - Didrick Remix",55,"https://p.scdn.co/mp3-preview/952b4cf3ecefabadb56125aeec0372f80593815f","Feenixpawl",0.469,0.726,0,-4.308,0,0.0398,0.0186,1.86e-06,0.336,0.368,129.876,"audio_features","2eLBoT4UP0F26tecO8itY2","https://api.spotify.com/v1/tracks/2eLBoT4UP0F26tecO8itY2","https://api.spotify.com/v1/audio-analysis/2eLBoT4UP0F26tecO8itY2",185773,4
"43","spotify:track:2xg8KF2BrxW70v13Twxw6J","Weekend - East & Young Remix",58,"https://p.scdn.co/mp3-preview/c7e987f671f9258102904370964646ada6fad4ac","Louis The Child",0.834,0.674,0,-4.476,1,0.0659,0.01,3.4e-05,0.0555,0.334,126.034,"audio_features","2xg8KF2BrxW70v13Twxw6J","https://api.spotify.com/v1/tracks/2xg8KF2BrxW70v13Twxw6J","https://api.spotify.com/v1/audio-analysis/2xg8KF2BrxW70v13Twxw6J",251565,4
"44","spotify:track:1x2A4PtV8RTmAuBmhShlCp","New York, What's Happenin'? (feat. Kool Keith)",55,"https://p.scdn.co/mp3-preview/6b9b3fdeed3a35c830fe2a113c948f87d8ded34f","Black Caviar",0.862,0.917,1,-4.071,1,0.0744,0.00323,0.286,0.0742,0.691,126.021,"audio_features","1x2A4PtV8RTmAuBmhShlCp","https://api.spotify.com/v1/tracks/1x2A4PtV8RTmAuBmhShlCp","https://api.spotify.com/v1/audio-analysis/1x2A4PtV8RTmAuBmhShlCp",226003,4
"45","spotify:track:4IQiuJmUs1KzqR9RiFjXo4","Collider",55,"https://p.scdn.co/mp3-preview/d7a288a4e27efe33a4d55e6c19cc5ae63a2145e4","Noisia",0.388,0.936,9,-4.171,1,0.0737,0.00405,0.774,0.178,0.32,122.833,"audio_features","4IQiuJmUs1KzqR9RiFjXo4","https://api.spotify.com/v1/tracks/4IQiuJmUs1KzqR9RiFjXo4","https://api.spotify.com/v1/audio-analysis/4IQiuJmUs1KzqR9RiFjXo4",286523,4
"46","spotify:track:2OYf3orIoVLQqNXsXRpEzL","Lost In You",34,NA,"Erick Morillo",0.518,0.908,1,-8.252,1,0.0423,0.00497,0.23,0.077,0.184,126.011,"audio_features","2OYf3orIoVLQqNXsXRpEzL","https://api.spotify.com/v1/tracks/2OYf3orIoVLQqNXsXRpEzL","https://api.spotify.com/v1/audio-analysis/2OYf3orIoVLQqNXsXRpEzL",180000,4
"47","spotify:track:2MHCiOohBZEQuLgDTPvSzF","Love On Me",82,"https://p.scdn.co/mp3-preview/c36a36a75a2df6dc2b0ad02366cda21d764defa3","Galantis",0.562,0.906,4,-2.085,1,0.0758,0.105,0,0.145,0.675,124.146,"audio_features","2MHCiOohBZEQuLgDTPvSzF","https://api.spotify.com/v1/tracks/2MHCiOohBZEQuLgDTPvSzF","https://api.spotify.com/v1/audio-analysis/2MHCiOohBZEQuLgDTPvSzF",205920,4
"48","spotify:track:7grLcdal1bjuKp5HxMTgcN","Cooper's Cup",49,"https://p.scdn.co/mp3-preview/b918f0362390febc74c0c01108d2f8322efe5709","Yotto",0.623,0.874,1,-6.452,1,0.0428,0.00525,0.875,0.134,0.0933,123,"audio_features","7grLcdal1bjuKp5HxMTgcN","https://api.spotify.com/v1/tracks/7grLcdal1bjuKp5HxMTgcN","https://api.spotify.com/v1/audio-analysis/7grLcdal1bjuKp5HxMTgcN",355100,4
"49","spotify:track:5qUtw9MDhKV9OiSH8JTGll","Angel - Radio Edit",42,"https://p.scdn.co/mp3-preview/a1c09539a97e964c3924ffb30aa39b105ea802dd","RBYN",0.468,0.641,8,-6.455,0,0.0385,0.00282,3.15e-05,0.215,0.198,128.063,"audio_features","5qUtw9MDhKV9OiSH8JTGll","https://api.spotify.com/v1/tracks/5qUtw9MDhKV9OiSH8JTGll","https://api.spotify.com/v1/audio-analysis/5qUtw9MDhKV9OiSH8JTGll",199004,4
"50","spotify:track:09hCT3Qz2xWnsWVdBskC56","We Were Young - Tritonal Remix",48,"https://p.scdn.co/mp3-preview/e4c3868055364416676e16d8f360b64520e5f7fb","Gareth Emery",0.649,0.925,8,-1.813,1,0.052,0.0172,0.269,0.108,0.17,128.009,"audio_features","09hCT3Qz2xWnsWVdBskC56","https://api.spotify.com/v1/tracks/09hCT3Qz2xWnsWVdBskC56","https://api.spotify.com/v1/audio-analysis/09hCT3Qz2xWnsWVdBskC56",210000,4
