"","uri","name","popularity","preview_url","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","track_href","analysis_url","duration_ms","time_signature"
"11","spotify:track:7ysmJhXFQtiBQlk6EZ6sks","Journey Into Melody - 2007 Digital Remaster",58,"https://p.scdn.co/mp3-preview/5d3c8e5da1bd4ba7f19ef0df042e38dcf7b26108","Stanley Turrentine",0.505,0.159,7,-11.235,0,0.0336,0.946,0.0127,0.218,0.205,59.385,"audio_features","7ysmJhXFQtiBQlk6EZ6sks","https://api.spotify.com/v1/tracks/7ysmJhXFQtiBQlk6EZ6sks","https://api.spotify.com/v1/audio-analysis/7ysmJhXFQtiBQlk6EZ6sks",294940,4
"12","spotify:track:0Uu93Y0BiC2h01Al6QpvWY","For Wee Folks",42,"https://p.scdn.co/mp3-preview/61531240f5ee286648cac3a228680e1a5e8b59cb","Joey Alexander",0.478,0.0757,5,-20.847,1,0.0505,0.973,0.939,0.108,0.235,76.952,"audio_features","0Uu93Y0BiC2h01Al6QpvWY","https://api.spotify.com/v1/tracks/0Uu93Y0BiC2h01Al6QpvWY","https://api.spotify.com/v1/audio-analysis/0Uu93Y0BiC2h01Al6QpvWY",388040,4
"13","spotify:track:499pC27JxKGMh6mYyuRmlT","I'm Glad There Is You",53,"https://p.scdn.co/mp3-preview/a833b598a6eb4eb104eb1a51ff8d62b9d0c880f8","Bill Mobley",0.55,0.249,5,-15.919,0,0.0325,0.929,0.828,0.258,0.296,121.37,"audio_features","499pC27JxKGMh6mYyuRmlT","https://api.spotify.com/v1/tracks/499pC27JxKGMh6mYyuRmlT","https://api.spotify.com/v1/audio-analysis/499pC27JxKGMh6mYyuRmlT",484627,4
"14","spotify:track:6f6OQJv9qjqyJq9NHin45n","Blue Ballad",59,"https://p.scdn.co/mp3-preview/8cd094238997fb3f6e5196ba8cda8346b886a922","Phil Woods",0.47,0.156,2,-17.036,1,0.0399,0.623,0.187,0.104,0.0591,118.176,"audio_features","6f6OQJv9qjqyJq9NHin45n","https://api.spotify.com/v1/tracks/6f6OQJv9qjqyJq9NHin45n","https://api.spotify.com/v1/audio-analysis/6f6OQJv9qjqyJq9NHin45n",394920,4
"15","spotify:track:3MhWFpRMVEyZ9QXGIb5RJK","The Nearness of You",54,"https://p.scdn.co/mp3-preview/4898bdb1dc258e6fd8b12a2e96b3ee252988de67","Joshua Redman",0.447,0.163,8,-14.835,1,0.0707,0.992,0.776,0.654,0.19,74.933,"audio_features","3MhWFpRMVEyZ9QXGIb5RJK","https://api.spotify.com/v1/tracks/3MhWFpRMVEyZ9QXGIb5RJK","https://api.spotify.com/v1/audio-analysis/3MhWFpRMVEyZ9QXGIb5RJK",1004627,3
"16","spotify:track:58VcgWixvxnMdt4bj29PdQ","It Never Entered my Mind",21,NA,"Mulgrew Miller",0.445,0.223,3,-17.402,1,0.0374,0.921,0.884,0.131,0.22,110.821,"audio_features","58VcgWixvxnMdt4bj29PdQ","https://api.spotify.com/v1/tracks/58VcgWixvxnMdt4bj29PdQ","https://api.spotify.com/v1/audio-analysis/58VcgWixvxnMdt4bj29PdQ",391707,4
"17","spotify:track:3jap09vVsSXe9Elvn1nXeK","Don Cheadle - Coffee Table Jazz Intro",16,"https://p.scdn.co/mp3-preview/e405147528590586f41dd7c16778ce5896e2b69c","Various Artists",0.664,0.517,5,-7.321,1,0.0787,0.359,0,0.164,NA,91.81,"audio_features","3jap09vVsSXe9Elvn1nXeK","https://api.spotify.com/v1/tracks/3jap09vVsSXe9Elvn1nXeK","https://api.spotify.com/v1/audio-analysis/3jap09vVsSXe9Elvn1nXeK",16552,3
"18","spotify:track:0aWMVrwxPNYkKmFthzmpRi","Blue in Green",64,"https://p.scdn.co/mp3-preview/bf085f7b43b6be637374a858eeab87741d9454e0","Miles Davis",0.421,0.0161,2,-25.358,0,0.0374,0.81,0.0021,0.0978,0.155,110.926,"audio_features","0aWMVrwxPNYkKmFthzmpRi","https://api.spotify.com/v1/tracks/0aWMVrwxPNYkKmFthzmpRi","https://api.spotify.com/v1/audio-analysis/0aWMVrwxPNYkKmFthzmpRi",337733,4
"19","spotify:track:2JR1WeETsXmFR1kRC2oXXq","Where or When",56,"https://p.scdn.co/mp3-preview/aa0e5ee7417de4803b958bf30f577b96a3376ab0","Wynton Marsalis",0.326,0.0575,4,-16.5,1,0.0393,0.99,0.887,0.281,0.311,127.397,"audio_features","2JR1WeETsXmFR1kRC2oXXq","https://api.spotify.com/v1/tracks/2JR1WeETsXmFR1kRC2oXXq","https://api.spotify.com/v1/audio-analysis/2JR1WeETsXmFR1kRC2oXXq",168667,5
"20","spotify:track:6NpwgYdHNNpq81GnpJNx3Y","Count Your Blessings",53,"https://p.scdn.co/mp3-preview/91c91567a98e6a573b5bcb426502bd59b45731cc","Seamus Blake",0.446,0.242,8,-14.152,1,0.0368,0.87,0.497,0.105,0.176,126.681,"audio_features","6NpwgYdHNNpq81GnpJNx3Y","https://api.spotify.com/v1/tracks/6NpwgYdHNNpq81GnpJNx3Y","https://api.spotify.com/v1/audio-analysis/6NpwgYdHNNpq81GnpJNx3Y",492080,4
"21","spotify:track:14aFuIi1l2arBrZfBv9fBP","Good Morning Heartache",53,"https://p.scdn.co/mp3-preview/5ff13fe9cfb12f56e81204715cd148f65c7ba01f","Scott Hamilton",0.526,0.17,9,-13.089,0,0.0411,0.823,0.777,0.114,0.173,117.414,"audio_features","14aFuIi1l2arBrZfBv9fBP","https://api.spotify.com/v1/tracks/14aFuIi1l2arBrZfBv9fBP","https://api.spotify.com/v1/audio-analysis/14aFuIi1l2arBrZfBv9fBP",322133,4
"22","spotify:track:75A0vJQiBzAxkC7pMjoSeX","Two Sleepy People",54,"https://p.scdn.co/mp3-preview/d1e144bbcb2b98bc0791bbf5bc2b6c20371afeed","Marcus Gilmore",0.445,0.0978,3,-26.924,1,0.0397,0.965,0.915,0.121,0.172,117.283,"audio_features","75A0vJQiBzAxkC7pMjoSeX","https://api.spotify.com/v1/tracks/75A0vJQiBzAxkC7pMjoSeX","https://api.spotify.com/v1/audio-analysis/75A0vJQiBzAxkC7pMjoSeX",396520,4
"23","spotify:track:4zRweMHazlqCTUe6GvviYf","Can't Help Loving",54,"https://p.scdn.co/mp3-preview/2bc3ff98525f01368ba50fc385acb4194bd69b8d","Beegie Adair",0.533,0.148,0,-18.275,1,0.0329,0.924,0.932,0.112,0.103,63.637,"audio_features","4zRweMHazlqCTUe6GvviYf","https://api.spotify.com/v1/tracks/4zRweMHazlqCTUe6GvviYf","https://api.spotify.com/v1/audio-analysis/4zRweMHazlqCTUe6GvviYf",221733,4
"24","spotify:track:4vuoL9ldmpmZcXm7RkhQvx","The Nearness Of You",59,"https://p.scdn.co/mp3-preview/8291c8ec8864389867bf877cb0ab135d6ef8ae4f","Bill Charlap",0.383,0.131,7,-17.764,1,0.033,0.761,0.194,0.0973,0.0999,98.606,"audio_features","4vuoL9ldmpmZcXm7RkhQvx","https://api.spotify.com/v1/tracks/4vuoL9ldmpmZcXm7RkhQvx","https://api.spotify.com/v1/audio-analysis/4vuoL9ldmpmZcXm7RkhQvx",447280,4
"25","spotify:track:1J9iVCaEriyoMXpj2XszhU","When Sunny Gets Blue",57,"https://p.scdn.co/mp3-preview/26c7d3e95f336187f77cabd2ad964ef77ddec388","McCoy Tyner",0.569,0.117,5,-22.741,1,0.0446,0.846,0.852,0.0978,0.102,60.483,"audio_features","1J9iVCaEriyoMXpj2XszhU","https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU","https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU",282320,4
"26","spotify:track:1axzRYUUASTfN4OOtrjfQd","Blue and Sentimental",53,"https://p.scdn.co/mp3-preview/96559677aa0dbc065f0aae623f43bc7ffb5c74ba","Julian Dash",0.484,0.0291,10,-23.363,1,0.0459,0.961,0.474,0.115,0.38,98.434,"audio_features","1axzRYUUASTfN4OOtrjfQd","https://api.spotify.com/v1/tracks/1axzRYUUASTfN4OOtrjfQd","https://api.spotify.com/v1/audio-analysis/1axzRYUUASTfN4OOtrjfQd",389893,4
"27","spotify:track:1AYtj1r4CcTiU6qMcmy0Hz","Almas vaggvisa",53,"https://p.scdn.co/mp3-preview/27adc9a91100d94b3e2b173e96c6e4cdf7286e63","Jan Lundgren Trio",0.388,0.0354,7,-25.766,1,0.0421,0.986,0.956,0.178,0.192,143.514,"audio_features","1AYtj1r4CcTiU6qMcmy0Hz","https://api.spotify.com/v1/tracks/1AYtj1r4CcTiU6qMcmy0Hz","https://api.spotify.com/v1/audio-analysis/1AYtj1r4CcTiU6qMcmy0Hz",232046,4
"28","spotify:track:4lj4cW45UP5tQ8AhRxnQi9","Before It's Time To Say Goodbye",56,"https://p.scdn.co/mp3-preview/a885ad6ad5bd4de2cfc57b6fb848fd987e5d199f","Kenny Garrett",0.364,0.114,1,-16.552,1,0.0333,0.857,0.635,0.0839,0.0581,117.715,"audio_features","4lj4cW45UP5tQ8AhRxnQi9","https://api.spotify.com/v1/tracks/4lj4cW45UP5tQ8AhRxnQi9","https://api.spotify.com/v1/audio-analysis/4lj4cW45UP5tQ8AhRxnQi9",317946,3
"29","spotify:track:4zPDjRgceGrR0Sm54YDTTf","Autumn Nocturne",54,"https://p.scdn.co/mp3-preview/da8306c2cd80e0aadece468c3a600a3ce860c4d3","Lou Donaldson",0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.257,124.105,"audio_features","4zPDjRgceGrR0Sm54YDTTf","https://api.spotify.com/v1/tracks/4zPDjRgceGrR0Sm54YDTTf","https://api.spotify.com/v1/audio-analysis/4zPDjRgceGrR0Sm54YDTTf",294667,4
"30","spotify:track:2AtLQju6O4Slbhtuh2ndCD","Angel Eyes",50,"https://p.scdn.co/mp3-preview/918660f5f7c7f99765deb1a28a306b40a53bc8c5","Tommy Flanagan, Ron Carter & Tony Williams",0.386,0.125,9,-19.892,0,0.0572,0.886,0.878,0.189,0.132,78.553,"audio_features","2AtLQju6O4Slbhtuh2ndCD","https://api.spotify.com/v1/tracks/2AtLQju6O4Slbhtuh2ndCD","https://api.spotify.com/v1/audio-analysis/2AtLQju6O4Slbhtuh2ndCD",348533,3
"31","spotify:track:1PMlAs24OBYlwXF7OeiVYg","Good Morning.Goodbye",53,"https://p.scdn.co/mp3-preview/a3d9eb4f39f378e7f47ce3a01a8b65713ac118d0","Dan Cray Trio",0.42,0.105,6,-20.502,1,0.035,0.868,0.587,0.0957,0.108,99.873,"audio_features","1PMlAs24OBYlwXF7OeiVYg","https://api.spotify.com/v1/tracks/1PMlAs24OBYlwXF7OeiVYg","https://api.spotify.com/v1/audio-analysis/1PMlAs24OBYlwXF7OeiVYg",336373,4
"32","spotify:track:1ohoaGnztWcfczuRDceRdn","Doubts 2",55,"https://p.scdn.co/mp3-preview/94759acc7cb332d20867657c77605ae010c7fe02","Ibrahim Maalouf",0.428,0.212,0,-15.442,0,0.032,0.971,0.73,0.169,0.312,98.096,"audio_features","1ohoaGnztWcfczuRDceRdn","https://api.spotify.com/v1/tracks/1ohoaGnztWcfczuRDceRdn","https://api.spotify.com/v1/audio-analysis/1ohoaGnztWcfczuRDceRdn",294587,3
"33","spotify:track:1Ws0kMatfMjIrvEIsApikx","The Last Goodbye",14,"https://p.scdn.co/mp3-preview/552817550adec64a01a1a174dc886db1a8b5b832","Nicholas Payton",0.32,0.156,2,-12.258,1,0.033,0.96,0.904,0.0775,0.0623,159.618,"audio_features","1Ws0kMatfMjIrvEIsApikx","https://api.spotify.com/v1/tracks/1Ws0kMatfMjIrvEIsApikx","https://api.spotify.com/v1/audio-analysis/1Ws0kMatfMjIrvEIsApikx",325400,3
"34","spotify:track:0gPxAMKPYhnFSAKkBcy3UN","Where Do You Start",53,"https://p.scdn.co/mp3-preview/9052985adf51e88f7cc60ae2289e2568664a9884","Brad Mehldau Trio",0.411,0.0416,1,-23.23,1,0.0414,0.96,0.925,0.064,0.0746,97.96,"audio_features","0gPxAMKPYhnFSAKkBcy3UN","https://api.spotify.com/v1/tracks/0gPxAMKPYhnFSAKkBcy3UN","https://api.spotify.com/v1/audio-analysis/0gPxAMKPYhnFSAKkBcy3UN",246067,4
"35","spotify:track:3wPZVnOScmpbn6JkWJxi3S","The Man I Love",52,"https://p.scdn.co/mp3-preview/161f0b32d61e68877b9c35d57c0aa8306871bb66","Marcus Roberts",0.52,0.0748,8,-24.477,1,0.0497,0.748,0.633,0.102,0.134,107.327,"audio_features","3wPZVnOScmpbn6JkWJxi3S","https://api.spotify.com/v1/tracks/3wPZVnOScmpbn6JkWJxi3S","https://api.spotify.com/v1/audio-analysis/3wPZVnOScmpbn6JkWJxi3S",341667,4
"36","spotify:track:4G3EKvGtqcUSZqPQIWJFxd","Gary's Theme - Remastered",57,"https://p.scdn.co/mp3-preview/dc399ecb87d7510628b6126a670392ad58e67c04","Bill Evans",0.42,0.0802,7,-21.795,1,0.04,0.905,0.857,0.135,0.0513,122.041,"audio_features","4G3EKvGtqcUSZqPQIWJFxd","https://api.spotify.com/v1/tracks/4G3EKvGtqcUSZqPQIWJFxd","https://api.spotify.com/v1/audio-analysis/4G3EKvGtqcUSZqPQIWJFxd",257693,3
"37","spotify:track:1UceH3dNaxzKSG4qQ1kbp2","Trust",46,"https://p.scdn.co/mp3-preview/4d949b818f8ce433caf9ace816b383d8440fce38","Roy Hargrove",0.399,0.307,1,-14.38,1,0.0347,0.912,0.623,0.115,0.0621,116.308,"audio_features","1UceH3dNaxzKSG4qQ1kbp2","https://api.spotify.com/v1/tracks/1UceH3dNaxzKSG4qQ1kbp2","https://api.spotify.com/v1/audio-analysis/1UceH3dNaxzKSG4qQ1kbp2",325587,4
"38","spotify:track:2sZ1zWeLaquu9tx8IUMuh7","The Folks Who Live on the Hill",53,"https://p.scdn.co/mp3-preview/81fd2ee4780a9d0d209f0ac722e50cd0a9049ecc","Joshua Redman",0.428,0.3,0,-8.885,1,0.034,0.937,0.658,0.168,0.221,122.667,"audio_features","2sZ1zWeLaquu9tx8IUMuh7","https://api.spotify.com/v1/tracks/2sZ1zWeLaquu9tx8IUMuh7","https://api.spotify.com/v1/audio-analysis/2sZ1zWeLaquu9tx8IUMuh7",240093,5
"39","spotify:track:0cZuS1VcwpKi5BxP4ESDaj","All The Way",47,"https://p.scdn.co/mp3-preview/d5a6d931f1b86c2341c0f7a4f3d48c9b27f3ca9a","Bob Berg",0.423,0.158,0,-15.59,0,0.0346,0.717,0.0075,0.0975,0.19,106.974,"audio_features","0cZuS1VcwpKi5BxP4ESDaj","https://api.spotify.com/v1/tracks/0cZuS1VcwpKi5BxP4ESDaj","https://api.spotify.com/v1/audio-analysis/0cZuS1VcwpKi5BxP4ESDaj",335333,4
"40","spotify:track:5wRlH3diPDfn9jv91hxkUy","Emperor Jones - Instrumental",54,"https://p.scdn.co/mp3-preview/f837f4483618b721ab8ac05ff44e31bf144c341b","Joe Lovano",0.336,0.328,7,-15.005,0,0.0386,0.93,0.732,0.111,0.198,184.007,"audio_features","5wRlH3diPDfn9jv91hxkUy","https://api.spotify.com/v1/tracks/5wRlH3diPDfn9jv91hxkUy","https://api.spotify.com/v1/audio-analysis/5wRlH3diPDfn9jv91hxkUy",314493,3
"41","spotify:track:5bF6crgJa5Q58IWgbdUbuO","Isadora",49,"https://p.scdn.co/mp3-preview/8ca5cd7ee727989993b204b41a65ac62e46b8f5b","Christian Scott",0.257,0.216,8,-16.266,0,0.0365,0.903,0.134,0.0979,0.19,65.125,"audio_features","5bF6crgJa5Q58IWgbdUbuO","https://api.spotify.com/v1/tracks/5bF6crgJa5Q58IWgbdUbuO","https://api.spotify.com/v1/audio-analysis/5bF6crgJa5Q58IWgbdUbuO",376573,3
"42","spotify:track:5LaTsDrhrpXwLniidLpnF7","I Remember Clifford",53,"https://p.scdn.co/mp3-preview/145518b9e54b23dcc76672b9b3104f0a095dc1a2","Lee Morgan",0.368,0.14,0,-15.005,0,0.045,0.901,0.874,0.0688,0.172,61.758,"audio_features","5LaTsDrhrpXwLniidLpnF7","https://api.spotify.com/v1/tracks/5LaTsDrhrpXwLniidLpnF7","https://api.spotify.com/v1/audio-analysis/5LaTsDrhrpXwLniidLpnF7",428973,4
"43","spotify:track:7JMkZWB40pcmq8G7kTsbcB","Sous le Ciel de Paris",49,"https://p.scdn.co/mp3-preview/45028ea9a6fbb06e06dc163f462e3e972d28ffaa","Jacky Terrasson",0.323,0.118,5,-22.751,0,0.0449,0.195,0.694,0.241,0.0706,79.554,"audio_features","7JMkZWB40pcmq8G7kTsbcB","https://api.spotify.com/v1/tracks/7JMkZWB40pcmq8G7kTsbcB","https://api.spotify.com/v1/audio-analysis/7JMkZWB40pcmq8G7kTsbcB",244867,4
"44","spotify:track:4ymHy4hzJ09WxvvT7p0Azy","You Go To My Head",58,"https://p.scdn.co/mp3-preview/9e8242895ca9151bc8c732c3c41a4cf7e53d7dc4","Art Pepper",0.575,0.0935,3,-15.906,1,0.0858,0.978,0.452,0.109,0.289,65.23,"audio_features","4ymHy4hzJ09WxvvT7p0Azy","https://api.spotify.com/v1/tracks/4ymHy4hzJ09WxvvT7p0Azy","https://api.spotify.com/v1/audio-analysis/4ymHy4hzJ09WxvvT7p0Azy",258040,4
"45","spotify:track:5qRJZGqWHMpKRxk8rmAVto","Gloomy Sunday",49,"https://p.scdn.co/mp3-preview/e3b9bc7d11677baa732c52f3de7d58af668bd941","Branford Marsalis",0.421,0.0967,7,-16.441,0,0.0509,0.91,0.415,0.218,0.183,77.401,"audio_features","5qRJZGqWHMpKRxk8rmAVto","https://api.spotify.com/v1/tracks/5qRJZGqWHMpKRxk8rmAVto","https://api.spotify.com/v1/audio-analysis/5qRJZGqWHMpKRxk8rmAVto",763467,4
"46","spotify:track:0tiIQkcdPcECxqbS9dgDXx","I Didn't Know About You",19,NA,"Johnny Hodges",0.358,0.16,8,-12.658,0,0.0352,0.936,0.34,0.0896,0.246,179.955,"audio_features","0tiIQkcdPcECxqbS9dgDXx","https://api.spotify.com/v1/tracks/0tiIQkcdPcECxqbS9dgDXx","https://api.spotify.com/v1/audio-analysis/0tiIQkcdPcECxqbS9dgDXx",212493,3
"47","spotify:track:4bBIADw4urJPkcx0YOfEIo","I Have Dreamed",53,"https://p.scdn.co/mp3-preview/4befb090464deaa9d03f05b2541f0b53b451987b","Christian McBride",0.331,0.0861,5,-21.226,1,0.0354,0.918,0.902,0.106,0.152,107.436,"audio_features","4bBIADw4urJPkcx0YOfEIo","https://api.spotify.com/v1/tracks/4bBIADw4urJPkcx0YOfEIo","https://api.spotify.com/v1/audio-analysis/4bBIADw4urJPkcx0YOfEIo",507533,4
"48","spotify:track:7hbpUZY7qsDPBe9X2juJEz","Fools Rush In",52,"https://p.scdn.co/mp3-preview/4253d2645fa549904a6ae2fd9f61d675bbd37660","Teddy Wilson",0.633,0.12,5,-20.066,0,0.0428,0.971,0.871,0.121,0.473,115.51,"audio_features","7hbpUZY7qsDPBe9X2juJEz","https://api.spotify.com/v1/tracks/7hbpUZY7qsDPBe9X2juJEz","https://api.spotify.com/v1/audio-analysis/7hbpUZY7qsDPBe9X2juJEz",149072,3
"49","spotify:track:4UhBGmqcApvAZFTq53ukh7","Old Folks",52,"https://p.scdn.co/mp3-preview/fba2df44323792e031d4700dd87dc42923ca0c88","Xavier Davis",0.458,0.217,5,-16.582,1,0.0328,0.827,0.805,0.194,0.125,107.506,"audio_features","4UhBGmqcApvAZFTq53ukh7","https://api.spotify.com/v1/tracks/4UhBGmqcApvAZFTq53ukh7","https://api.spotify.com/v1/audio-analysis/4UhBGmqcApvAZFTq53ukh7",482187,4
"50","spotify:track:2kpaRWsZTE96rmw0NBfP0c","I Got It Bad And That Ain't Good",55,"https://p.scdn.co/mp3-preview/75a8bcfe481329cf37bb9c37a65d163788d72119","Oscar Peterson Trio",0.448,0.0532,5,-27.35,1,0.0454,0.972,0.876,0.0863,0.189,99.757,"audio_features","2kpaRWsZTE96rmw0NBfP0c","https://api.spotify.com/v1/tracks/2kpaRWsZTE96rmw0NBfP0c","https://api.spotify.com/v1/audio-analysis/2kpaRWsZTE96rmw0NBfP0c",308893,4
