Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Estonia,EST,4.11453989435641,3.44589937973811,2.01654601861427,2.19594594594595,2.37127371273713,1.93029490616622,2.25861095426313,2.61557177615572,2.22693531283139,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Finland,FIN,12.1942110177404,6.43145902241823,4.92441951067477,4.49982072427393,4.85837553929844,4.5963943478967,4.11590992986342,4.97124075595727,4.43179508030087,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,France,FRA,24.7735363065436,23.4974626251543,22.0058946891118,24.0390674228103,25.7520770222849,24.7912255939779,22.5769044934772,24.2861726018608,24.470006654625,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Germany,DEU,20.9769534282706,19.8151066029839,16.8718216195071,19.7952130403384,19.7920715118539,19.9383431703204,17.8463515675203,18.5184190742133,19.5260663507109,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Georgia,GEO,14.1875746714456,24.8380129589633,13.5779816513761,18.6295503211991,17.9584120982987,19.0380761523046,17.8151260504202,20.4236006051437,24.132730015083,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greece,GRC,7.38197424892704,9.42259604455558,10.3103307472438,10.4978813559322,9.5887373905332,9.3382881802925,12.0481927710843,9.67951213182821,6.4595732326898,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Hungary,HUN,25.7764920828258,24.7513604803903,22.7722772277228,23.4202898550725,25.7520802218903,26.7312144811619,26.3582806022256,25.1781472684086,25.1139240506329,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Iceland,ISL,2.63157894736842,1.38888888888889,0.431034482758621,0.471698113207547,0.480769230769231,0.512820512820513,0.53475935828877,1.0752688172043,0.492610837438424,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ireland,IRL,32.2152108933909,21.3323536615234,21.5073115860517,23.1380563124432,24.9240121580547,25.5275870836512,23.3674048835889,22.9003359462486,24.1268917345751,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Italy,ITA,17.1979758021013,16.4569008588899,15.4999773458384,16.8897490905699,19.0726888894681,19.4204229483942,18.3197958971155,18.9623207372267,20.4068357873573,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kosovo,KSV,..,3.13111545988258,3.125,4.08970976253298,3.80499405469679,3.67393800229621,3.82830626450116,3.3210332103321,3.36943441636582,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Latvia,LVA,13.5322322855621,9.64912280701754,11.1244019138756,11.3350125944584,12.5348189415042,12.6081582200247,12.5340599455041,12.3032904148784,11.976911976912,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lithuania,LTU,16.8270723377833,8.31702544031311,8.37988826815643,8.02568218298555,8.77659574468085,9.26989335520919,10.1321585903084,9.50704225352113,9.87884436160298,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Luxembourg,LUX,12.0111731843575,20.7196029776675,14.6866230121609,15.2542372881356,15.7894736842105,15.6807511737089,13.7963843958135,15.4219204655674,16.7860798362334,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,"Macedonia, FYR",MKD,5.11627906976744,2.81359906213365,4.92505353319058,3.94304490690033,4.81220657276995,4.55635491606715,3.19488817891374,3.85925085130533,3.85542168674699,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Moldova,MDA,2.91612057667104,15.4434250764526,17.6390773405699,18.6394557823129,20.3576341127923,20.3821656050955,20.460358056266,19.3971166448231,22.089552238806,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Montenegro,MNE,..,..,1.4218009478673,1.4760147601476,1.16279069767442,0.396825396825397,0.393700787401575,0.854700854700855,0.440528634361234,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Netherlands,NLD,20.006903693476,18.1945416375087,17.0951792336218,19.1012604274493,19.3413552881571,21.0538822550942,17.8296055566176,18.9428717163989,19.900147218844,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Poland,POL,13.0470086709393,11.1579092729407,14.063417498532,14.9744678029047,15.9025394646534,17.5456683527175,15.1985500082386,16.0332861667004,15.6613322390918,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Norway,NOR,9.0313182811362,4.69630557294928,3.73857657158682,3.42097823013854,3.60738255033557,3.68504772004242,3.22491730981257,2.92628024760833,2.97534712383111,..,..,..
